date,close,ret_1d,ret_5d,ret_20d,rsi_14,macd_hist,natr_14,bb_position,mvrv_zscore,nupl,nvt,puell,sopr,ntv_ratio,funding_rate,cot_net_frac,dvol,month_sin,month_cos,weekday,y_logret_fwd1
2023-11-05,35011.88,-0.0014324869251003767,0.010684988518669282,0.20575597714684762,76.1367484248185,14.1291877369938,3.059625201200681,0.4777606333448481,1.0064,0.4092,249.15,1.193,1.0061,-0.01275110833354629,0.0001,-0.4286573990491665,60.1,-0.5000000000000004,0.8660254037844384,6,0.0009766198683485855
2023-11-06,35046.09,0.0009766198683485855,-0.01065295187419527,0.21041893162471595,76.28932520902704,-38.52009559832322,2.950492164262186,0.49554733508464066,0.9992,0.4095,248.01,1.262,1.0101,-0.0036648529229856707,0.0001,-0.4286573990491665,57.36,-0.5000000000000004,0.8660254037844384,0,0.010022908737337355
2023-11-07,35399.12,0.010022908737337355,0.013009150820452106,0.22311869224816366,77.8623432672028,-63.243990301721624,2.9878381583847196,0.7661474206779548,1.0256,0.4151,249.64,1.427,1.0126,-0.0022423749937959944,0.0001,-0.43750367971739773,55.48,-0.5000000000000004,0.8660254037844384,1,0.0063528178351219345
2023-11-08,35624.72,0.0063528178351219345,0.02581663535293825,0.2156650698572849,78.82893838350061,-77.15686405410497,2.9585574680007833,0.8290370253311552,1.0506,0.4182,250.42,1.4,1.0106,0.0028018715091438057,0.0001,-0.43750367971739773,57.58,-0.5000000000000004,0.8660254037844384,2,0.029766675983155067
2023-11-09,36701.09,0.029766675983155067,0.04568653549886249,0.2127023770277588,82.70828211234912,-29.09425354007726,3.141187667759574,1.2825650750070463,1.1079,0.4336,253.06,1.533,1.0273,0.02096690408628173,0.00013342333333333332,-0.43750367971739773,58.87,-0.5000000000000004,0.8660254037844384,3,0.01623057053490802
2023-11-10,37301.63,0.01623057053490802,0.0633495929588712,0.22085083953421464,84.4232554115317,24.993821099270917,3.0998916265615217,1.2456917314242757,1.1539,0.4422,253.67,1.572,1.0168,-0.025123506761905563,0.00010560666666666666,-0.43750367971739773,56.84,-0.5000000000000004,0.8660254037844384,4,-0.004611757237879132
2023-11-11,37130.0,-0.004611757237879132,0.05776121585264332,0.21347925144968202,81.92257181497662,30.688102226723004,3.0343890893448666,0.9344368551931352,1.126,0.4392,249.92,1.581,1.0071,-0.023805344414887054,0.00013751666666666666,-0.43750367971739773,58.09,-0.5000000000000004,0.8660254037844384,5,-0.0017756126342137468
2023-11-12,37064.13,-0.0017756126342137468,0.04596269448109236,0.11402343094999136,80.93175187912541,12.43099923126033,2.9173012704811025,0.7544632507689697,1.1303,0.4381,252.01,1.17,1.0054,-0.004118200140306092,0.00022046000000000001,-0.43750367971739773,58.33,-0.5000000000000004,0.8660254037844384,6,-0.016353527492521336
2023-11-13,36462.93,-0.016353527492521336,0.023256349153449016,0.07221083688660757,72.33285470385073,-54.07314254286666,2.9661299375980663,0.381505061126461,1.0938,0.4282,247.63,1.297,1.008,-0.02803942752290558,0.00021284000000000003,-0.43750367971739773,56.26,-0.5000000000000004,0.8660254037844384,0,-0.0253224983929354
2023-11-14,35551.19,-0.0253224983929354,-0.03183282522264151,0.030128804940422884,61.63728263471672,-167.02603021052118,3.2154825753914977,-0.15041690201616442,1.027,0.4134,239.87,1.475,1.0036,-0.05291611309103373,0.00016076,-0.46375413450937153,56.24,-0.5000000000000004,0.8660254037844384,1,0.06287397140001015
2023-11-15,37858.2,0.06287397140001015,0.014810575642460553,0.10303640715631326,72.65532306259618,-97.3771234033029,3.2981815144268087,0.9175376818163417,1.1812,0.4491,255.42,1.407,1.0146,0.029586957456819267,0.0001,-0.46375413450937153,60.51,-0.5000000000000004,0.8660254037844384,2,-0.04579700167213188
2023-11-16,36163.51,-0.04579700167213188,-0.02637466879179223,0.06487101095139257,59.20383546565861,-172.08526332560427,3.685988208878329,0.043784327108046694,1.0633,0.4222,243.54,1.439,1.0091,-0.0352558099464454,0.00012404333333333335,-0.46375413450937153,55.35,-0.5000000000000004,0.8660254037844384,3,0.012377896572665345
2023-11-17,36613.92,0.012377896572665345,-0.012221159584913065,0.0716884517162314,61.25688691208756,-196.06979155349313,3.5637646807387076,0.22087827774963542,1.0908,0.4294,243.53,1.426,1.0086,-0.007319105674215709,0.0001,-0.46375413450937153,55.4,-0.5000000000000004,0.8660254037844384,4,-0.001252220312786142
2023-11-18,36568.1,-0.001252220312786142,0.002880147594822224,0.05746679827254406,60.92101062707681,-218.2257906491709,3.4436242321119517,0.1451106485370266,1.0907,0.4287,243.13,1.661,1.0057,-0.01503863074583023,0.0001,-0.46375413450937153,54.38,-0.5000000000000004,0.8660254037844384,5,0.021420590373204398
2023-11-19,37359.86,0.021420590373204398,0.04962323636096192,0.08037027414372944,64.53923636343023,-184.12446944579597,3.3432488747277542,0.5400062287837786,1.15,0.4405,249.76,1.621,1.0067,0.04843305126892141,0.0001,-0.46375413450937153,56.54,-0.5000000000000004,0.8660254037844384,6,0.0023772666332884944
2023-11-20,37448.78,0.0023772666332884944,-0.010873468405759692,0.07797168871424118,64.93193081885528,-160.98374729882016,3.301734545853266,0.5373350668831376,1.1533,0.4411,248.96,1.422,1.0118,-0.023868291928198025,0.0001,-0.46375413450937153,57.94,-0.5000000000000004,0.8660254037844384,0,-0.046657457238005864
2023-11-21,35741.65,-0.046657457238005864,-0.011733923971633663,0.008999671215022122,52.83488612719097,-260.1787917674387,3.5949277626258076,-0.6779170811008708,1.0487,0.4131,238.32,1.376,1.0139,-0.04703113048585315,0.0001,-0.5001992296453712,55.72,-0.5000000000000004,0.8660254037844384,1,0.045576998787717926
2023-11-22,37408.34,0.045576998787717926,0.021465178243418866,0.06821586396005021,60.56038529479808,-214.94924593347355,3.615048424785395,0.4571210774749068,1.1419,0.4352,244.88,1.418,1.0103,0.02854130785292176,0.0001,-0.5001992296453712,55.5,-0.5000000000000004,0.8660254037844384,2,-0.003053710529443689
2023-11-23,37294.28,-0.003053710529443689,0.019663688026761193,0.07161682012797069,59.83803770711575,-194.72156443007495,3.517146956739123,0.33174807104813797,1.1346,0.4373,243.45,1.633,1.0068,-0.00639155980481006,0.0001,-0.5001992296453712,53.87,-0.5000000000000004,0.8660254037844384,3,0.011180012954367782
2023-11-24,37713.57,0.011180012954367782,0.009423110607924761,0.07290005724510767,61.648962980729095,-156.74397478093238,3.449785210460049,0.6008308375298381,1.1617,0.4431,242.81,1.544,1.008,0.005006553211146599,0.0001,-0.5001992296453712,53.65,-0.5000000000000004,0.8660254037844384,4,0.0017776195288349984
2023-11-25,37780.67,0.0017776195288349984,0.008823463503471343,0.07611016369904314,61.94469173167975,-131.75062637867472,3.2538149199718265,0.5852788627432313,1.1666,0.4438,241.82,1.403,1.0046,-0.011872054318300669,0.0001,-0.5001992296453712,52.13,-0.5000000000000004,0.8660254037844384,5,-0.008859513391713852
2023-11-26,37447.43,-0.008859513391713852,0.046621407349763375,0.0662740304389807,59.49117907555724,-141.45421867103732,3.175060536336092,0.3316551161553134,1.1437,0.4388,239.96,1.238,1.0049,-0.037160280785800866,0.0001,-0.5001992296453712,53.19,-0.5000000000000004,0.8660254037844384,6,-0.005482130309367848
2023-11-27,37242.7,-0.005482130309367848,-0.004437721747322431,0.05076899139227552,57.97199125972436,-163.87289210214976,3.1298466225647825,0.15732561674470857,1.1254,0.4354,236.87,1.419,1.0027,-0.02669036474655431,0.0001,-0.5001992296453712,50.62,-0.5000000000000004,0.8660254037844384,0,0.01535223194675372
2023-11-28,37818.87,0.01535223194675372,0.013968220728874946,0.059768405503907364,60.9910850262344,-142.877195008218,3.1469365964143488,0.5104953625939856,1.1656,0.4436,239.95,1.311,1.0105,0.012373439838094916,0.0001,-0.5074183976261127,50.58,-0.5000000000000004,0.8660254037844384,1,0.0009453771250752638
2023-11-29,37854.64,0.0009453771250752638,0.0037335848995823603,0.03094710664582765,61.17753993493066,-129.93226017928305,3.0854428913460192,0.5393240759564824,1.1648,0.4437,238.83,1.285,1.0162,0.00300324638188874,0.0001,-0.5074183976261127,51.9,-0.5000000000000004,0.8660254037844384,2,-0.0034581251896556686
2023-11-30,37723.96,-0.0034581251896556686,-0.0015021598189082805,0.011258410921263895,60.04830176577715,-133.0382902819913,2.9972676868683807,0.3790245215539918,1.155,0.4414,236.1,1.658,1.002,-0.010246543063691313,0.0001,-0.5074183976261127,49.8,-0.5000000000000004,0.8660254037844384,3,0.025092382063089787
2023-12-01,38682.52,0.025092382063089787,0.0324497356358954,0.04096255022223285,65.13236446221853,-76.22595770335192,2.9696109366218333,0.9657994828214984,1.2212,0.4545,238.65,1.268,1.0142,0.02464591323767095,0.0001,-0.5074183976261127,51.46,-2.4492935982947064e-16,1.0,4,0.019655100831166433
2023-12-02,39450.35,0.019655100831166433,0.05758696677642962,0.06239326368761299,68.58136615516665,3.165638797255042,2.898561008285833,1.1571590341741764,1.2725,0.4649,242.5,1.664,1.0086,0.04354572232672193,8.488e-05,-0.5074183976261127,52.35,-2.4492935982947064e-16,1.0,5,0.013142794289187723
2023-12-03,39972.26,0.013142794289187723,0.05537752911886378,0.09188958546932215,70.70272146237293,76.84638679696991,2.8306312598357977,1.0949982068443895,1.3069,0.4714,244.83,1.634,1.01,0.019437210350377074,0.0001,-0.5074183976261127,54.72,-2.4492935982947064e-16,1.0,6,0.049271977534901416
2023-12-04,41991.1,0.049271977534901416,0.1037041295286898,0.16648406139715896,77.13411516289334,238.44064607067295,2.9184440663271376,1.330339798279232,1.4355,0.4951,252.86,1.526,1.0303,0.02790755234494805,0.0001,-0.5074183976261127,55.09,-2.4492935982947064e-16,1.0,0,0.04839691964470645
2023-12-05,44073.32,0.04839691964470645,0.15555917436305214,0.1520070096418554,81.61655203574318,450.16766201897894,3.08014786697022,1.3629915126226422,1.5806,0.518,255.55,1.489,1.0206,0.021197486306823367,0.0001,-0.47759237187127535,55.71,-2.4492935982947064e-16,1.0,1,-0.007072982823143485
2023-12-06,43762.69,-0.007072982823143485,0.12339380947681886,0.19073102849084383,79.12460286366742,528.4857185523229,3.03744297392506,0.9925708778816975,1.5532,0.5128,254.62,1.244,1.033,-0.013881324615991992,0.0001,-0.47759237187127535,53.71,-2.4492935982947064e-16,1.0,2,-0.011249508685349425
2023-12-07,43273.14,-0.011249508685349425,0.09248919996030293,0.1671036232328289,75.22635630280053,506.4572796829696,3.054797929067194,0.7426418566507751,1.5182,0.5065,248.29,1.488,1.0189,-0.03083702332748773,0.0001,-0.47759237187127535,52.4,-2.4492935982947064e-16,1.0,3,0.020536119557329653
2023-12-08,44170.99,0.020536119557329653,0.09988252522844496,0.18889196310294482,77.42325718071565,510.07467689012606,3.0407305142568073,0.770119593660272,1.5787,0.516,249.92,1.708,1.0164,0.007428021126661964,0.00017843333333333335,-0.47759237187127535,53.72,-2.4492935982947064e-16,1.0,4,-0.010408972260493799
2023-12-09,43713.6,-0.010408972260493799,0.04020157543304961,0.1570624004692465,73.83131970549445,441.9259432901888,2.979471577974294,0.5882462682695173,1.5449,0.5103,245.62,1.519,1.0102,-0.02833986346737625,0.00019618333333333332,-0.47759237187127535,53.98,-2.4492935982947064e-16,1.0,5,0.0017350244818206502
2023-12-10,43789.51,0.0017350244818206502,-0.006460319729836318,0.1564201583177787,74.0465234781264,365.3947799638786,2.841131478459081,0.5228225007666234,1.5429,0.5108,245.52,1.611,1.0094,-0.008028605865117883,0.00021676666666666669,-0.47759237187127535,55.03,-2.4492935982947064e-16,1.0,6,-0.059660757354924286
2023-12-11,41253.4,-0.059660757354924286,-0.059048094261617216,0.1434168582008602,57.13976683734591,120.09573926273832,3.4206753153071423,0.00024688746120937743,1.367,0.4801,227.44,1.474,1.0075,-0.038057208411212747,0.00011576666666666668,-0.47759237187127535,55.59,-2.4492935982947064e-16,1.0,0,0.005776503301278852
2023-12-12,41492.39,0.005776503301278852,-0.04202208227498894,0.10361636271442128,58.11040664596045,-41.2980799710906,3.403206384321132,-0.004806379854788045,1.3812,0.4822,225.26,1.576,1.0216,0.001177255522040492,0.0001,-0.5454606726427176,53.87,-2.4492935982947064e-16,1.0,1,0.032639616880829996
2023-12-13,42869.03,0.032639616880829996,-0.029918584951488664,0.13930969012469482,63.27035796038447,-68.94490928842947,3.5452052867830384,0.23840428112769896,1.4807,0.4986,232.07,1.544,1.01,-0.001672600904716626,0.00011557333333333333,-0.5454606726427176,53.46,-2.4492935982947064e-16,1.0,2,0.0035680023564587876
2023-12-14,43022.26,0.0035680023564587876,-0.015941610334536047,0.13169767952678574,63.80479748738305,-89.23045265562678,3.615626045909371,0.21940438480841773,1.4853,0.4998,231.37,1.676,1.0115,-0.009759277014597872,0.0001,-0.5454606726427176,53.13,-2.4492935982947064e-16,1.0,3,-0.025470477640977214
2023-12-15,41940.3,-0.025470477640977214,-0.043147112457333894,0.1044495823569735,57.44838876611741,-182.46224881739,3.684935575991356,-0.1861904553064152,1.4099,0.486,223.06,1.567,1.0197,-0.022767668586305558,0.0001,-0.5454606726427176,54.15,-2.4492935982947064e-16,1.0,4,0.008020387258140575
2023-12-16,42278.03,0.008020387258140575,0.024534032155730936,0.12132948300682796,58.827222081140185,-225.51081069530775,3.583519359803178,-0.17017802883164346,1.4238,0.4897,222.48,1.514,1.0127,-0.0046168514339248404,0.0001,-0.5454606726427176,53.81,-2.4492935982947064e-16,1.0,5,-0.021599191335207872
2023-12-17,41374.65,-0.021599191335207872,-0.0028416624807557234,0.10521242198098787,53.804915426105325,-313.5395727739228,3.602552368576642,-0.697855035039306,1.3696,0.4785,218.43,1.739,1.004,-0.030917741427194605,0.0001,-0.5454606726427176,54.6,-2.4492935982947064e-16,1.0,6,0.030541766708551847
2023-12-18,42657.8,0.030541766708551847,-0.004939512653033853,0.12040195674278596,59.14079955281094,-284.89258318213933,3.6154742151240864,-0.0889839101993034,1.4499,0.4936,223.65,1.658,1.0151,0.006397503048031913,0.00012988666666666668,-0.5454606726427176,56.02,-2.4492935982947064e-16,1.0,0,-0.008990828549252048
2023-12-19,42275.99,-0.008990828549252048,-0.017498343558744713,0.11046575106845871,57.02989897132944,-290.2217450845226,3.672392309374936,-0.22981318832553077,1.4228,0.4884,219.73,1.527,1.0164,-0.0023327763101723734,0.0001,-0.585812356979405,57.62,-2.4492935982947064e-16,1.0,1,0.03241755264462973
2023-12-20,43668.93,0.03241755264462973,0.04038968672686219,0.14634142890274396,62.31463296127823,-202.6452641197966,3.6410363601007982,0.5235679847027899,1.5116,0.5036,223.6,1.543,1.0199,0.019063821998716913,0.00014714333333333332,-0.585812356979405,58.1,-2.4492935982947064e-16,1.0,2,0.004406916568444891
2023-12-21,43861.8,0.004406916568444891,0.03677621603716657,0.12565596340809915,62.9932958772666,-137.55202420263004,3.521719037615313,0.5812947003655813,1.5278,0.5057,223.51,1.775,1.0126,-0.006796043458494806,0.0002843566666666667,-0.585812356979405,58.63,-2.4492935982947064e-16,1.0,3,0.0024419680670525194
2023-12-22,43969.04,0.0024419680670525194,0.060817375439426925,0.10844283064398501,63.388098890067745,-95.11433706488287,3.422323930482806,0.6581628365923853,1.5348,0.5065,221.51,1.676,1.0138,-0.01299226267498634,0.0002614233333333333,-0.585812356979405,57.24,-2.4492935982947064e-16,1.0,4,-0.006088221088727501
2023-12-23,43702.16,-0.006088221088727501,0.024187387642147454,0.08921181526606978,61.62608812274696,-92.76004475663969,3.311294112073676,0.5177324741006821,1.5166,0.5031,219.66,1.757,1.0127,-0.024526277562013744,0.00013783666666666668,-0.585812356979405,56.97,-2.4492935982947064e-16,1.0,5,-0.016395107062850675
2023-12-24,42991.5,-0.016395107062850675,0.016783109128548957,0.02354473066831768,57.076338844925814,-143.7622476197805,3.365846681001265,0.1794250579803205,1.4682,0.4941,216.52,1.442,1.0214,-0.045433304973914304,0.00016839666666666666,-0.585812356979405,58.73,-2.4492935982947064e-16,1.0,6,0.013507101635684676
2023-12-25,43576.13,0.013507101635684676,-0.002127341880396328,-0.011345087340704347,59.71150393794025,-142.5436032092091,3.260837279199573,0.44361768098831256,1.5031,0.5006,219.02,1.401,1.0077,0.026655397081706767,0.00019302666666666667,-0.585812356979405,58.26,-2.4492935982947064e-16,1.0,0,-0.02479535186467053
2023-12-26,42508.93,-0.02479535186467053,-0.031329610313511724,-0.029067456382231394,53.281160756530966,-213.74887268573343,3.4324530658015515,-0.2629191175035105,1.4226,0.4874,211.48,1.326,1.018,-0.06109281176208924,0.0003223566666666667,-0.6356494300985254,59.98,-2.4492935982947064e-16,1.0,1,0.02140979529821103
2023-12-27,43428.85,0.02140979529821103,-0.01236178308235305,0.003591847601329058,57.527128523164784,-199.314817372069,3.379352981669634,0.31359015426807324,1.4822,0.4971,214.05,1.22,1.0402,0.008984444726174646,0.00032622333333333337,-0.6356494300985254,64.35,-2.4492935982947064e-16,1.0,2,-0.02012077980823538
2023-12-28,42563.76,-0.02012077980823538,-0.026394341801860798,-0.03706505176423591,52.67855059252735,-245.42123872516663,3.461154308926827,-0.22625089941214593,1.4279,0.4861,209.22,1.494,1.0111,-0.01483468264018697,0.00033684,-0.6356494300985254,63.75,-2.4492935982947064e-16,1.0,3,-0.011740790238734814
2023-12-29,42066.95,-0.011740790238734814,-0.021740024977745086,-0.038396869742477066,50.06866530836774,-302.99414931704393,3.5593884735533905,-0.5606992195734041,1.3795,0.4792,202.94,1.439,1.0162,-0.036737527368002613,0.0005072133333333333,-0.6356494300985254,62.5,-2.4492935982947064e-16,1.0,4,0.0017416561151908701
2023-12-30,42140.28,0.0017416561151908701,-0.033505470498238654,-0.038390238109106696,50.45881389774362,-327.66037830830567,3.48449447606577,-0.5002842205072211,1.3922,0.4799,202.39,1.544,1.0094,-0.006695249954769416,0.0003815166666666667,-0.6356494300985254,63.11,-2.4492935982947064e-16,1.0,5,0.0033947781497301243
2023-12-31,42283.58,0.0033947781497301243,-0.005315340483838062,0.024665297395547625,51.26028712773353,-325.1961660795737,3.3822728205238524,-0.5166715205313696,1.3918,0.4813,201.48,1.597,1.0095,-0.015149172498611772,0.0003200833333333333,-0.6356494300985254,64.71,-2.4492935982947064e-16,1.0,6,0.04386318131378095
2024-01-01,44179.55,0.04386318131378095,0.017138045531731854,0.06275197540804982,60.39068848302479,-193.26380428885636,3.329793412902249,0.7462703355612506,1.5158,0.5035,209.95,1.374,1.0101,0.03921527706565183,0.00032741,-0.6356494300985254,66.81,0.49999999999999994,0.8660254037844387,0,0.01722000317113513
2024-01-02,44946.91,0.01722000317113513,0.05447882851110231,0.047332361698354884,63.380677459318754,-58.68419323854528,3.314295957282575,0.9978047893234623,1.5736,0.511,212.48,1.573,1.0233,-0.013599023674984678,0.00051585,-0.6141709191154906,63.75,0.49999999999999994,0.8660254037844387,1,-0.04788769521256018
2024-01-03,42845.23,-0.04788769521256018,0.018331923537277053,-0.004123335870663923,51.83873714260719,-112.46190028403235,4.020410385689323,-0.22354209791960822,1.4229,0.4862,200.53,1.745,1.0125,-0.04091435969198732,0.00016094000000000001,-0.6141709191154906,65.17,0.49999999999999994,0.8660254037844387,2,0.03002352150755492
2024-01-04,44151.1,0.03002352150755492,0.046613788929640985,0.05137066327786816,57.069939119620614,-63.76100519621298,3.9651192960088384,0.5331809610778002,1.5104,0.4978,205.09,1.41,1.0788,0.0021838680952822437,0.0001,-0.6141709191154906,65.34,0.49999999999999994,0.8660254037844387,3,-0.0001356796630157846
2024-01-05,44145.11,-0.0001356796630157846,0.04308333111689495,0.04321459635671186,57.03933431357638,-36.95600525407508,3.9910308155959258,0.5151773102695518,1.5005,0.4971,202.62,1.421,1.0157,-0.0058618288097177715,0.0001,-0.6141709191154906,67.64,0.49999999999999994,0.8660254037844387,4,-0.004012787545087865
2024-01-06,43968.32,-0.004012787545087865,-0.004792637741973796,0.0608010001468317,56.08339120784011,-36.095917354045696,3.853643822874439,0.39649836528053584,1.4835,0.4947,200.38,1.193,1.0076,3.182410125597654e-05,0.0001,-0.6141709191154906,71.39,0.49999999999999994,0.8660254037844387,5,-0.000894225072540774
2024-01-07,43929.02,-0.000894225072540774,-0.02290686598564961,0.029365008365739242,55.85927542955002,-42.686124419094085,3.729306930023814,0.3316201737911382,1.4773,0.494,199.86,1.33,1.0069,-0.014656817746843721,0.0001,-0.6141709191154906,71.81,0.49999999999999994,0.8660254037844387,6,0.06653020711240704
2024-01-08,46951.04,0.06653020711240704,0.09151103633931766,0.10488604402739844,66.83451457443931,141.86301842245234,3.859828364819747,1.3069754446527448,1.6882,0.5259,214.17,1.608,1.0178,0.019490820483113954,0.0001,-0.6141709191154906,67.16,0.49999999999999994,0.8660254037844387,0,-0.018075510415030107
2024-01-09,46110.0,-0.018075510415030107,0.04341200441673245,0.0543929809677385,62.19935772391357,189.68543287776356,4.148823353079941,0.8092198323677822,1.6231,0.5161,209.3,1.427,1.0174,-0.005161961753701166,0.0001,-0.6201314313191216,64.17,0.49999999999999994,0.8660254037844387,1,0.01172860796383382
2024-01-10,46653.99,0.01172860796383382,0.055276292043582094,0.061714672363127415,63.94129575703846,237.2603002753698,4.327429876441298,0.8221714698445179,1.6699,0.521,210.85,1.832,1.0103,-0.01820765410303334,0.0001,-0.6201314313191216,62.7,0.49999999999999994,0.8660254037844387,2,-0.006771062230729273
2024-01-11,46339.16,-0.006771062230729273,0.052518017357940705,0.05250164206534574,62.15609476650689,226.83740655323084,4.56407606185647,0.6197823772382833,1.6367,0.5168,207.34,1.638,1.0147,-0.011379516417288552,0.0001,-0.6201314313191216,57.3,0.49999999999999994,0.8660254037844387,3,-0.0798528754667809
2024-01-12,42782.73,-0.0798528754667809,-0.0264406330362994,-0.02126301231270763,46.39734783168276,-26.779322288851063,5.427747300092116,-0.5166417143992281,1.3938,0.4765,189.07,1.548,1.0001,-0.046036326724394144,0.0001,-0.6201314313191216,57.42,0.49999999999999994,0.8660254037844387,4,0.0015242196406752171
2024-01-13,42847.99,0.0015242196406752171,-0.0914466205080313,-0.0033436856091818104,46.66456924457665,-188.3413971647276,5.169217329555866,-0.533819956980027,1.395,0.4772,188.39,1.217,1.0018,-0.014734068541923908,0.0001,-0.6201314313191216,55.07,0.49999999999999994,0.8660254037844387,5,-0.02638212870563945
2024-01-14,41732.35,-0.02638212870563945,-0.09975323879864063,-0.043232915950505754,42.7417444482393,-358.6690584565191,5.160911382348762,-0.8591276044610139,1.3289,0.463,184.88,1.099,1.0021,-0.047737695972911054,0.0001,-0.6201314313191216,56.87,0.49999999999999994,0.8660254037844387,6,0.01848861088034885
2024-01-15,42511.1,0.01848861088034885,-0.09299323588212559,5.104679451339388e-05,46.145013157659825,-403.848938543091,4.987165506106658,-0.5436974520144472,1.3715,0.4729,188.31,1.222,1.0043,0.01081020697312254,0.0001,-0.6201314313191216,55.96,0.49999999999999994,0.8660254037844387,0,0.014637901828299413
2024-01-16,43137.95,0.014637901828299413,-0.0715842718230969,-0.006720846675398188,48.78386601755943,-376.9936596280224,4.816656447689431,-0.30866420079196566,1.4073,0.4781,191.42,1.168,1.0508,-0.007707197959043127,0.0001,-0.5853572270690874,55.16,0.49999999999999994,0.8660254037844387,1,-0.008423584725432613
2024-01-17,42776.1,-0.008423584725432613,-0.00015498108174866974,0.00497634840740462,47.34180481853944,-368.63321610888687,4.6769773393134,-0.4164582410226719,1.3732,0.4732,188.28,1.323,1.0036,-0.0030319621884422657,0.0001,-0.5853572270690874,50.79,0.49999999999999994,0.8660254037844387,2,-0.03445139745815894
2024-01-18,41327.5,-0.03445139745815894,-0.03613059818058286,-0.0177342588120196,41.99046261295037,-440.8169018631744,4.8834467791848235,-0.7279370756108132,1.2728,0.4537,182.12,1.238,1.0183,-0.045046066447337274,0.0001,-0.5853572270690874,48.31,0.49999999999999994,0.8660254037844387,3,0.007990013891329613
2024-01-19,41659.03,0.007990013891329613,-0.0017584555836139175,-0.011485901035880973,43.56278826167815,-445.0916505826579,4.8272065726513045,-0.5577851583358375,1.2947,0.4577,182.66,1.341,1.0068,0.0034155867810455854,0.0001,-0.5853572270690874,48.04,0.49999999999999994,0.8660254037844387,4,0.0008880084302503328
2024-01-20,41696.04,0.0008880084302503328,-0.01935905803371239,-0.013992670755360783,43.74609427524436,-424.3594282350189,4.549736043007599,-0.4865011873371118,1.2983,0.4584,182.66,1.306,1.0013,-0.01121900678469521,0.0001,-0.5853572270690874,47.96,0.49999999999999994,0.8660254037844387,5,-0.002778941360300473
2024-01-21,41580.33,-0.002778941360300473,-0.03677590122231228,-0.0606347934294422,43.272873944505,-397.81917088406794,4.301860121468364,-0.4581738079890857,1.2887,0.4566,183.37,1.42,1.0022,-0.00747624186043846,0.0001,-0.5853572270690874,47.82,0.49999999999999994,0.8660254037844387,6,-0.049606002668420156
2024-01-22,39568.02,-0.049606002668420156,-0.07795831916529991,-0.12746079926899748,35.98285852850825,-489.15970469501355,4.605365872017768,-0.8341941272508908,1.1555,0.4288,176.45,1.37,0.9995,-0.0346507509999922,0.0001,-0.5853572270690874,48.98,0.49999999999999994,0.8660254037844387,0,0.008294955472882228
2024-01-23,39897.6,0.008294955472882228,-0.03521196623425866,-0.07127814858355522,37.83018200917551,-499.0285703285727,4.531424940897114,-0.6648355938851499,1.1652,0.4337,177.88,1.344,1.0021,-0.0015149042414610463,0.0001,-0.5939329805996473,49.59,0.49999999999999994,0.8660254037844387,1,0.004683034141144241
2024-01-24,40084.88,0.004683034141144241,-0.03851894598444392,-0.09661863594996588,38.90897793645727,-465.259096979387,4.378903923704572,-0.5859053946396657,1.1866,0.4353,179.88,1.611,1.0192,0.008428340404737748,0.0001,-0.5939329805996473,47.54,0.49999999999999994,0.8660254037844387,2,-0.003092975166303934
2024-01-25,39961.09,-0.003092975166303934,-0.04249992958099819,-0.09957593145325395,38.43423686003877,-424.69955085480296,4.212822841404601,-0.6673194450927034,1.1726,0.4331,179.56,1.417,1.0086,-0.0014029787136645116,0.0001,-0.5939329805996473,45.01,0.49999999999999994,0.8660254037844387,3,0.04555239092628425
2024-01-26,41823.51,0.04555239092628425,0.005831402705586472,-0.05001075298188189,48.596226264788065,-254.2870588539259,4.151743678124243,0.15484646049216666,1.3027,0.4579,187.58,1.6,1.0074,0.03206711723074788,0.0001,-0.5939329805996473,43.73,0.49999999999999994,0.8660254037844387,4,0.00707902280697713
2024-01-27,42120.63,0.00707902280697713,0.06251642818098391,-0.04203750510236403,50.01374565497441,-110.7327780010496,3.964620547008267,0.32224584354911645,1.3196,0.4616,188.32,1.49,1.0058,-0.014508256254876374,9.088666666666666e-05,-0.5939329805996473,42.43,0.49999999999999994,0.8660254037844387,5,-0.002128775638974226
2024-01-28,42031.06,-0.002128775638974226,0.05209269706912756,-0.11069648785374535,49.56996538315867,-15.963326201888094,3.8969261183823294,0.2690740917185097,1.3092,0.4603,188.92,1.492,1.006,-0.0013191391026850191,8.241666666666667e-05,-0.5939329805996473,45.25,0.49999999999999994,0.8660254037844387,6,0.029806119942710457
2024-01-29,43302.7,0.029806119942710457,0.07721578287069365,-0.06281485749600474,55.594233240437795,130.16639441789795,3.7643762257398543,0.7726356941824477,1.391,0.4756,194.44,1.367,1.0088,0.01653705453633249,9.714000000000001e-05,-0.5939329805996473,45.36,0.49999999999999994,0.8660254037844387,0,-0.008385579459892248
2024-01-30,42941.1,-0.008385579459892248,0.0719231785771054,-0.08292904491973066,53.632273290211074,196.30113830150495,3.724265009969616,0.6340809615579175,1.369,0.47,193.16,1.231,1.023,-0.012044058037667626,8.213666666666667e-05,-0.6541414690493986,46.91,0.49999999999999994,0.8660254037844387,1,-0.008444749797383772
2024-01-31,42580.0,-0.008444749797383772,0.017926037853437438,-0.08460273248638525,51.67120493337429,208.41418680032473,3.7338781970993793,0.4893600182980433,1.3417,0.4642,190.86,1.449,1.0109,-0.0010753919478033534,7.384666666666667e-05,-0.6541414690493986,45.79,0.49999999999999994,0.8660254037844387,2,0.011742435619609937
