date,target_up,next_return,pred_up,prob_up,stage,model_type,position,turnover,cost,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity
2025-05-20,1,0.027034018449719976,1,0.5077059503246871,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.027034018449719976,1.0031759101934052,1.867265519835712
2025-05-21,1,0.018191448638679386,0,0.48133567346952116,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.018191448638679386,1.0031759101934052,1.9012337846345804
2025-05-22,0,-0.03927066820202352,0,0.466115335263979,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.03927066820202352,1.0031759101934052,1.8265710635037182
2025-05-23,1,0.004691674073487251,1,0.5154225791242576,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.004691674073487251,1.0031759101934052,1.8351407396057406
2025-05-24,1,0.011543009819045436,1,0.5141919640278633,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.011543009819045436,1.0031759101934052,1.85632378718234
2025-05-25,1,0.003714175371671846,0,0.4854761616036393,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.003714175371671846,1.0031759101934052,1.863218499274541
2025-05-26,0,-0.004072780217708405,0,0.42744852708833914,M1_NTV_only,logistic,-1,1.0,0.0005,0.003572780217708405,-0.004072780217708405,1.006760037240226,1.8556300198294273
2025-05-27,0,-0.010939184653144474,1,0.5050519686019858,M1_NTV_only,logistic,0,1.0,0.0005,-0.0005,-0.010939184653144474,1.0062566572216058,1.835330940394595
2025-05-28,0,-0.020041963379443528,1,0.5241786876755244,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.020041963379443528,1.0062566572216058,1.798547304898047
2025-05-29,0,-0.015554336978341854,1,0.5409730361508399,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.015554336978341854,1.0062566572216058,1.7705720940461742
2025-05-30,1,0.006149348357177731,1,0.5241158566012204,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.006149348357177731,1.0062566572216058,1.781459958643962
2025-05-31,1,0.009690618169351017,1,0.5103258925260468,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.009690618169351017,1.0062566572216058,1.7987234068871685
2025-06-01,1,0.0021715582000447764,0,0.46045766861611853,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.0021715582000447764,1.0062566572216058,1.8026294394510067
2025-06-02,0,-0.004241178746647534,1,0.5134938951296497,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.004241178746647534,1.0062566572216058,1.794984165784326
2025-06-03,0,-0.0066439151364365845,0,0.4716722552627638,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.0066439151364365845,1.0062566572216058,1.7830584433156076
2025-06-04,0,-0.030134359325224014,0,0.49220879788058614,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.030134359325224014,1.0062566572216058,1.7293271194868605
2025-06-05,1,0.027707252931573167,1,0.5597048504248104,M1_NTV_only,logistic,1,1.0,0.0005,0.027207252931573167,0.027707252931573167,1.0336341366087134,1.7772420233879118
2025-06-06,1,0.011737496074678777,0,0.4594730297129346,M1_NTV_only,logistic,0,1.0,0.0005,-0.0005,0.011737496074678777,1.033117319540409,1.7981023946611816
2025-06-07,1,0.0016855786016509722,0,0.4526133505057155,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.0016855786016509722,1.033117319540409,1.8011332375812
2025-06-08,1,0.04253991795791734,0,0.4765827333922982,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.04253991795791734,1.033117319540409,1.8777532977391822
2025-06-09,0,-0.0003342625487465778,1,0.5144831675924172,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.0003342625487465778,1.033117319540409,1.8771256351359626
2025-06-10,0,-0.014244955298426398,0,0.48962594070172233,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.014244955298426398,1.033117319540409,1.8503860643739205
2025-06-11,0,-0.025371753999169577,1,0.5202480003924972,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.025371753999169577,1.033117319540409,1.8034385243451339
2025-06-12,1,0.0015285141831733462,0,0.44295095291625103,M1_NTV_only,logistic,-1,1.0,0.0005,-0.002028514183173346,0.0015285141831733462,1.0310216264048393,1.8061951057080765
