https://www.CryptoDataDownload.com
date,symbol,total_transactions,total_block_cnt,avg_block_difficulty,avg_secs_between_blocks,hashrate,avg_block_size_MB,avg_transactions_count_per_block,first_block,last_block
2010-12-03,btc,384,189,1518701,456.93,75931805355.0,0.0007,2,95178,95366
2010-12-02,btc,460,188,1510623,457.6,75820947411.0,0.0007,2,94990,95177
2010-12-01,btc,512,188,1510623,455.24,76213723610.0,0.0009,3,94802,94989
2010-11-30,btc,454,202,1440811,419.05,73468337833.0,0.0006,2,94600,94801
2010-11-29,btc,454,209,1428315,409.51,72019698111.0,0.0007,2,94391,94599
2010-11-28,btc,454,172,1174240,502.44,58699919410.0,0.0007,3,94219,94390
2010-11-27,btc,445,180,1229175,482.25,61157825547.0,0.0007,2,94039,94218
2010-11-26,btc,1314,194,1325311,447.27,65940355277.0,0.0019,7,93845,94038
2010-11-25,btc,4983,181,1236042,474.46,62161997635.0,0.0095,28,93664,93844
2010-11-24,btc,3936,177,1208574,485.34,60767812006.0,0.0055,22,93487,93663
2010-11-23,btc,341,140,954499,613.04,48109909543.0,0.0008,2,93347,93486
2010-11-22,btc,343,163,1112438,527.24,55938592835.0,0.0006,2,93184,93346
2010-11-21,btc,10044,140,954499,619.16,47634193695.0,0.0164,72,93044,93183
2010-11-20,btc,9731,116,789693,743.82,39651002339.0,0.0191,84,92928,93043
2010-11-19,btc,9632,150,1023168,556.92,52957576592.0,0.0146,64,92778,92927
2010-11-18,btc,1494,257,1259189,335.36,62994926843.0,0.0014,6,92521,92777
2010-11-17,btc,435,247,1115943,348.82,55855247146.0,0.0005,2,92274,92520
2010-11-16,btc,9105,197,889125,434.1,44882811059.0,0.011,46,92077,92273
2010-11-15,btc,4871,200,902734,430.47,45260724295.0,0.0088,24,91877,92076
2010-11-14,btc,416,256,1156770,337.27,57768800804.0,0.0006,2,91621,91876
2010-11-13,btc,343,223,1007071,386.06,50467708726.0,0.0004,2,91398,91620
2010-11-12,btc,286,169,762107,497.78,39140785495.0,0.0005,2,91229,91397
2010-11-11,btc,395,219,988925,391.99,49704527785.0,0.0005,2,91010,91228
2010-11-10,btc,397,203,916343,423.65,45989753774.0,0.0005,2,90807,91009
2010-11-09,btc,409,217,793497,395.9,39853159636.0,0.0005,2,90590,90806
2010-11-08,btc,515,275,847136,314.54,42216406799.0,0.0008,2,90315,90589
2010-11-07,btc,451,241,742017,356.9,37206679350.0,0.0005,2,90074,90314
2010-11-06,btc,394,218,670907,392.92,33795705248.0,0.0005,2,89856,90073
2010-11-05,btc,442,219,673999,394.65,33647578550.0,0.0007,2,89637,89855
2010-11-04,btc,342,201,618347,424.38,31290506821.0,0.0005,2,89436,89636
2010-11-03,btc,347,190,584338,451.67,29399453755.0,0.0005,2,89246,89435
2010-11-02,btc,286,176,541054,490.12,27093178879.0,0.0004,2,89070,89245
2010-11-01,btc,351,177,544146,483.63,27457035580.0,0.0006,2,88893,89069
2010-10-31,btc,307,179,550329,478.35,27759915582.0,0.0005,2,88714,88892
2010-10-30,btc,426,252,548832,337.92,27791434436.0,0.0005,2,88462,88713
2010-10-29,btc,467,223,477083,387.5,23819299132.0,0.0007,2,88239,88461
2010-10-28,btc,486,219,468487,392.62,23508450488.0,0.0007,2,88020,88238
2010-10-27,btc,568,213,455593,399.03,23130863806.0,0.0009,3,87807,88019
2010-10-26,btc,518,241,515765,357.68,25805188766.0,0.0006,2,87566,87806
2010-10-25,btc,410,203,434102,427.29,21601098786.0,0.0007,2,87363,87565
2010-10-24,btc,552,205,438400,423.23,21808654316.0,0.0008,3,87158,87362
2010-10-23,btc,517,175,373930,493.41,18706364805.0,0.0009,3,86983,87157
2010-10-22,btc,602,154,328800,554.03,16659824662.0,0.0013,4,86829,86982
2010-10-21,btc,552,186,363645,451.35,18704951389.0,0.001,3,86643,86828
2010-10-20,btc,713,264,362421,326.29,18139092598.0,0.0009,3,86379,86642
2010-10-19,btc,924,256,351397,335.34,17649445750.0,0.0012,4,86123,86378
2010-10-18,btc,579,249,341751,347.03,17054858055.0,0.0007,2,85874,86122
2010-10-17,btc,457,270,370690,319.81,18506330438.0,0.0005,2,85604,85873
2010-10-16,btc,441,258,354153,333.16,17765020401.0,0.0006,2,85346,85603
2010-10-15,btc,328,177,242533,481.25,12298360315.0,0.0005,2,85169,85345
2010-10-14,btc,367,205,281118,421.11,14054634942.0,0.0006,2,84964,85168
2010-10-13,btc,364,176,241155,488.71,12110523623.0,0.0009,2,84788,84963
2010-10-12,btc,352,155,209961,553.65,10576510810.0,0.0007,2,84633,84787
2010-10-11,btc,342,159,208350,543.27,10425181379.0,0.0007,2,84474,84632
2010-10-10,btc,363,178,233405,485.86,11656977789.0,0.0006,2,84296,84473
2010-10-09,btc,401,158,207031,544.41,10403315988.0,0.0009,3,84138,84295
2010-10-08,btc,363,154,201757,548.28,10329820415.0,0.0009,2,83984,84137
2010-10-07,btc,340,160,209669,539.23,10503277623.0,0.0007,2,83824,83983
2010-10-06,btc,407,171,224174,507.64,11156916797.0,0.0007,2,83653,83823
2010-10-05,btc,371,126,164834,674.16,8401039426.0,0.001,3,83527,83652
2010-10-04,btc,407,153,200438,566.51,9997375455.0,0.0009,3,83374,83526
2010-10-03,btc,377,122,159559,705.41,8028832681.0,0.0009,3,83252,83373
2010-10-02,btc,501,100,130548,858.73,6595394044.0,0.0018,5,83152,83251
2010-10-01,btc,584,154,201757,560.29,10108460235.0,0.0011,4,82998,83151
2010-09-30,btc,365,146,191207,584.08,9696647703.0,0.0008,3,82852,82997
2010-09-29,btc,975,164,214943,526.92,10748580623.0,0.0022,6,82688,82851
2010-09-28,btc,491,212,206489,409.05,10275334512.0,0.0012,2,82476,82687
2010-09-27,btc,603,229,209265,369.85,10658493085.0,0.001,3,82247,82475
2010-09-26,btc,400,205,187237,419.18,9404280282.0,0.0006,2,82042,82246
2010-09-25,btc,532,207,189073,415.91,9478079805.0,0.0008,3,81835,82041
2010-09-24,btc,501,228,208348,376.86,10460285397.0,0.0006,2,81607,81834
2010-09-23,btc,655,234,213855,369.7,10662731487.0,0.0008,3,81373,81606
2010-09-22,btc,673,174,158785,492.8,7999239598.0,0.0012,4,81199,81372
2010-09-21,btc,810,172,156949,502.83,7839726762.0,0.0016,5,81027,81198
2010-09-20,btc,465,203,185402,425.79,9258164277.0,0.0007,2,80824,81026
2010-09-19,btc,355,209,185990,414.23,9271479096.0,0.0005,2,80615,80823
2010-09-18,btc,399,237,168241,362.48,8446787158.0,0.0005,2,80378,80614
2010-09-17,btc,361,208,147567,415.38,7371179839.0,0.0007,2,80170,80377
2010-09-16,btc,438,219,155409,395.34,7744690434.0,0.0006,2,79951,80169
2010-09-15,btc,430,169,119765,511.24,5988954186.0,0.0008,3,79782,79950
2010-09-14,btc,424,203,144003,422.14,7253108525.0,0.0006,2,79579,79781
2010-09-13,btc,436,171,121190,507.51,6033067370.0,0.0008,3,79408,79578
2010-09-12,btc,379,177,125468,488.2,6271659783.0,0.0007,2,79231,79407
2010-09-11,btc,305,160,113349,542.56,5643281109.0,0.0005,2,79071,79230
2010-09-10,btc,360,177,125468,486.94,6287905900.0,0.0006,2,78894,79070
2010-09-09,btc,324,135,95527,638.34,4796505670.0,0.0007,2,78759,78893
2010-09-08,btc,339,165,114318,522.76,5727041137.0,0.0006,2,78594,78758
2010-09-07,btc,282,160,99119,509.97,5250179814.0,0.0005,2,78434,78593
2010-09-06,btc,278,158,97872,536.58,4989803035.0,0.0005,2,78276,78433
2010-09-05,btc,311,165,102235,520.6,5142926988.0,0.0005,2,78111,78275
2010-09-04,btc,274,181,112210,475.72,5628195926.0,0.0004,2,77930,78110
2010-09-03,btc,319,164,101612,521.8,5131099498.0,0.0005,2,77766,77929
2010-09-02,btc,321,156,96625,548.66,4879954891.0,0.0006,2,77610,77765
2010-09-01,btc,380,157,97248,538.83,4968991880.0,0.0009,2,77453,77609
2010-08-31,btc,441,184,114080,469.34,5704611349.0,0.001,2,77269,77452
2010-08-30,btc,329,149,92261,577.69,4634718211.0,0.0007,2,77120,77268
2010-08-29,btc,260,162,100365,531.5,5037461827.0,0.0004,2,76958,77119
2010-08-28,btc,339,170,105352,505.67,5294762358.0,0.0006,2,76788,76957
2010-08-27,btc,294,171,105976,506.56,5285458253.0,0.0005,2,76617,76787
2010-08-26,btc,368,210,107965,410.07,5410563777.0,0.0006,2,76407,76616
2010-08-25,btc,365,216,110031,395.83,5553046043.0,0.0004,2,76191,76406
2010-08-24,btc,379,215,109520,400.12,5493457908.0,0.0008,2,75976,76190
2010-08-23,btc,369,213,108496,405.23,5424252987.0,0.0005,2,75763,75975
2010-08-22,btc,366,212,107984,408.0,5387378903.0,0.0005,2,75551,75762
2010-08-21,btc,342,173,88025,499.22,4402961614.0,0.0005,2,75378,75550
2010-08-20,btc,423,193,98261,440.48,4990076192.0,0.0006,2,75185,75377
2010-08-19,btc,325,135,68578,637.76,3446510407.0,0.0006,2,75050,75184
2010-08-18,btc,377,133,67554,651.39,3374419109.0,0.002,3,74917,75049
2010-08-17,btc,318,129,65507,660.2,3329394425.0,0.0007,2,74788,74916
2010-08-16,btc,453,147,74719,590.6,3721750571.0,0.0011,3,74641,74787
2010-08-15,btc,315,207,80366,417.76,4010902607.0,0.0004,2,74434,74640
2010-08-14,btc,434,281,98605,307.16,4924200282.0,0.0005,2,74153,74433
2010-08-13,btc,516,215,75362,402.9,3754111197.0,0.0008,2,73938,74152
2010-08-12,btc,392,217,76067,398.43,3796196990.0,0.0005,2,73721,73937
2010-08-11,btc,412,233,81701,368.94,4099595107.0,0.0005,2,73488,73720
2010-08-10,btc,340,191,66911,447.43,3380451776.0,0.0005,2,73297,73487
2010-08-09,btc,424,190,66558,456.69,3311897649.0,0.0016,2,73107,73296
2010-08-08,btc,391,199,69728,435.38,3474034376.0,0.0005,2,72908,73106
2010-08-07,btc,273,155,54233,555.16,2724497800.0,0.0006,2,72753,72907
2010-08-06,btc,359,147,51416,587.82,2573093704.0,0.0008,2,72606,72752
2010-08-05,btc,515,218,56233,395.16,2816565162.0,0.0009,2,72388,72605
2010-08-04,btc,439,243,59100,353.41,2967914050.0,0.0005,2,72145,72387
2010-08-03,btc,648,227,55192,379.02,2767384766.0,0.0008,3,71918,72144
2010-08-02,btc,398,242,58855,355.45,2950854050.0,0.0004,2,71676,71917
2010-08-01,btc,364,239,58123,358.24,2927895497.0,0.0004,2,71437,71675
2010-07-31,btc,295,203,49331,425.11,2467339027.0,0.0005,1,71234,71436
2010-07-30,btc,325,182,44203,475.52,2205747566.0,0.0006,2,71052,71233
2010-07-29,btc,1867,180,43714,481.14,2180006936.0,0.0025,10,70872,71051
2010-07-28,btc,1951,159,38586,534.95,1960723521.0,0.0034,12,70713,70871
2010-07-27,btc,426,166,39543,522.7,1969210216.0,0.0008,3,70547,70712
2010-07-26,btc,467,243,43933,352.88,2209595685.0,0.001,2,70304,70546
2010-07-25,btc,1823,231,41755,368.5,2115936203.0,0.0032,8,70073,70303
2010-07-24,btc,894,189,34130,454.21,1716645918.0,0.0015,5,69884,70072
2010-07-23,btc,411,194,35038,446.02,1748195777.0,0.0005,2,69690,69883
2010-07-22,btc,397,176,31770,487.3,1600096578.0,0.0006,2,69514,69689
2010-07-21,btc,463,207,37398,417.88,1865884869.0,0.0006,2,69307,69513
2010-07-20,btc,594,181,32678,477.28,1633686978.0,0.0011,3,69126,69306
2010-07-19,btc,528,174,31407,494.13,1577979398.0,0.0008,3,68952,69125
2010-07-18,btc,420,172,31044,479.91,1624738569.0,0.0008,2,68780,68951
2010-07-17,btc,408,173,31225,491.09,1587747504.0,0.0007,2,68607,68779
2010-07-16,btc,1181,505,31452,170.64,1570705101.0,0.0006,2,68101,68606
2010-07-15,btc,1330,624,28275,138.25,1409965958.0,0.0009,2,67478,68103
2010-07-14,btc,6132,578,26188,149.24,1306147451.0,0.0028,11,66900,67477
2010-07-13,btc,1479,692,24380,125.0,1212336453.0,0.0005,2,66208,66899
2010-07-12,btc,2300,659,15464,130.8,771676260.0,0.0009,3,65549,66207
2010-07-11,btc,353,179,4183,483.25,208870242.0,0.0005,2,65370,65548
2010-07-10,btc,240,198,4630,436.04,231485621.0,0.0003,1,65172,65369
2010-07-09,btc,268,199,4653,434.45,232330706.0,0.0003,1,64973,65171
2010-07-08,btc,223,151,3525,556.21,181474148.0,0.0003,1,64822,64972
2010-07-07,btc,218,156,3643,554.9,181900422.0,0.0004,1,64666,64821
2010-07-06,btc,208,169,3891,505.98,196592157.0,0.0003,1,64496,64665
2010-07-05,btc,252,179,3454,483.58,172346247.0,0.0004,1,64318,64499
2010-07-04,btc,224,166,3202,520.33,160174125.0,0.0005,1,64152,64317
2010-07-03,btc,286,212,4094,407.05,204747645.0,0.0003,1,63940,64151
2010-07-02,btc,241,167,3221,514.36,162033804.0,0.0007,1,63772,63939
2010-07-01,btc,284,211,4075,405.43,205565154.0,0.0004,1,63562,63773
2010-06-30,btc,273,182,3512,467.33,178338004.0,0.0012,2,63380,63561
2010-06-29,btc,264,169,3260,509.7,163514910.0,0.0004,2,63211,63379
2010-06-28,btc,230,152,2930,570.74,146025711.0,0.0004,2,63059,63210
2010-06-27,btc,234,178,3435,486.6,171276529.0,0.0003,1,62881,63058
2010-06-26,btc,201,159,3066,534.88,155816267.0,0.0003,1,62722,62880
2010-06-25,btc,210,150,2891,573.93,145213783.0,0.0003,1,62572,62721
2010-06-24,btc,240,169,3074,513.21,153121484.0,0.0004,1,62403,62571
2010-06-23,btc,257,187,3233,461.55,161742638.0,0.0004,1,62216,62402
2010-06-22,btc,227,156,2694,554.95,134522282.0,0.0004,1,62060,62215
2010-06-21,btc,242,154,2659,552.49,135120811.0,0.0004,2,61906,62059
2010-06-20,btc,228,185,3198,466.38,160068729.0,0.0003,1,61721,61905
2010-06-19,btc,214,150,2590,576.27,129545392.0,0.0005,1,61571,61720
2010-06-18,btc,193,150,2590,576.97,129387169.0,0.0003,1,61421,61570
2010-06-17,btc,204,146,2520,585.46,127512620.0,0.0003,1,61275,61420
2010-06-16,btc,192,142,2451,584.7,127678394.0,0.0004,1,61133,61274
2010-06-15,btc,269,184,3181,470.51,158662605.0,0.0004,1,60949,61132
2010-06-14,btc,257,161,2781,538.41,138653770.0,0.0005,2,60787,60948
2010-06-13,btc,239,172,2972,499.32,149510440.0,0.0004,1,60616,60788
2010-06-12,btc,213,135,2329,641.54,116364322.0,0.0004,2,60481,60615
2010-06-11,btc,247,168,2776,504.6,141494604.0,0.0004,1,60313,60480
2010-06-10,btc,217,160,2642,540.15,132145284.0,0.0003,1,60153,60312
2010-06-09,btc,220,168,2775,510.08,139936287.0,0.0004,1,59985,60152
2010-06-08,btc,223,160,2642,536.86,132954927.0,0.0003,1,59825,59984
2010-06-07,btc,209,157,2593,552.1,129284673.0,0.0005,1,59668,59824
2010-06-06,btc,200,148,2443,579.63,123144201.0,0.0003,1,59520,59667
2010-06-05,btc,190,145,2393,579.97,123072101.0,0.0003,1,59375,59519
2010-06-04,btc,173,125,2061,692.04,103141966.0,0.0003,1,59250,59374
2010-06-03,btc,235,152,2509,571.05,124994356.0,0.0005,2,59098,59249
2010-06-02,btc,194,147,2426,588.23,121345191.0,0.0003,1,58951,59097
2010-06-01,btc,183,135,2227,627.5,113750438.0,0.0003,1,58816,58950
2010-05-31,btc,194,142,2343,604.92,117996041.0,0.0003,1,58674,58815
2010-05-30,btc,200,149,2460,578.86,123308975.0,0.0003,1,58525,58673
2010-05-29,btc,239,184,2459,470.26,122724941.0,0.0003,1,58341,58524
2010-05-28,btc,277,223,2630,387.63,131258342.0,0.0003,1,58118,58340
2010-05-27,btc,267,192,2263,450.87,112846858.0,0.0004,1,57926,58117
2010-05-26,btc,287,223,2630,388.31,131026902.0,0.0003,1,57703,57925
2010-05-25,btc,254,210,2476,408.08,124680435.0,0.0003,1,57493,57702
2010-05-24,btc,250,188,2215,454.74,111886770.0,0.0003,1,57305,57492
2010-05-23,btc,309,211,2488,409.38,124284616.0,0.0004,1,57094,57304
2010-05-22,btc,226,195,2298,442.84,114892825.0,0.0004,1,56899,57093
2010-05-21,btc,235,176,2073,483.05,105329912.0,0.0004,1,56723,56898
2010-05-20,btc,237,203,2393,422.81,120335224.0,0.0003,1,56520,56722
2010-05-19,btc,207,164,2022,524.33,101622873.0,0.0003,1,56356,56519
2010-05-18,btc,223,168,2146,508.54,108520349.0,0.0003,1,56188,56355
2010-05-17,btc,178,143,1825,604.25,91331639.0,0.0003,1,56045,56187
2010-05-16,btc,133,113,1439,720.28,76618909.0,0.0003,1,55932,56044
2010-05-15,btc,113,91,1156,949.72,58108382.0,0.0022,1,55841,55931
2010-05-14,btc,153,123,1568,683.4,80753130.0,0.0016,1,55718,55840
2010-05-13,btc,167,128,1632,663.54,83169886.0,0.0003,1,55590,55717
2010-05-12,btc,159,127,1619,680.87,81053975.0,0.0004,1,55463,55589
2010-05-11,btc,130,111,1413,739.85,74592364.0,0.0003,1,55352,55462
2010-05-10,btc,157,128,1632,660.35,83571529.0,0.0004,1,55224,55351
2010-05-09,btc,183,143,1825,603.96,91375302.0,0.0003,1,55081,55223
2010-05-08,btc,182,154,1966,552.4,99903968.0,0.0004,1,54927,55080
2010-05-07,btc,158,132,1683,648.73,85068644.0,0.0003,1,54795,54926
2010-05-06,btc,177,149,1902,583.4,94595388.0,0.0004,1,54646,54794
2010-05-05,btc,162,137,1747,631.13,87441983.0,0.0004,1,54509,54645
2010-05-04,btc,177,136,1654,634.83,82906341.0,0.0004,1,54373,54508
2010-05-03,btc,188,159,1811,537.32,91638477.0,0.0003,1,54214,54372
2010-05-02,btc,180,155,1766,557.71,88287921.0,0.0003,1,54059,54213
2010-05-01,btc,210,183,2087,467.22,105386937.0,0.0003,1,53876,54058
2010-04-30,btc,170,144,1639,591.57,83233728.0,0.0003,1,53732,53875
2010-04-29,btc,180,147,1674,589.98,83458604.0,0.0003,1,53585,53731
2010-04-28,btc,227,180,2052,481.96,102164787.0,0.0003,1,53405,53584
2010-04-27,btc,233,180,2052,478.15,102977675.0,0.0003,1,53225,53404
2010-04-26,btc,211,164,1869,529.89,92922873.0,0.0003,1,53061,53224
2010-04-25,btc,205,158,1800,541.46,90936375.0,0.0004,1,52903,53060
2010-04-24,btc,202,168,1915,512.54,96068531.0,0.0004,1,52735,52902
2010-04-23,btc,200,150,1708,563.28,87414247.0,0.0003,1,52585,52734
