https://www.CryptoDataDownload.com
Date,Total Supply,Marketcap
2021-10-21,18850437.5,1172863665005.0
2021-10-20,18849512.5,1243885173224.0
2021-10-19,18848581.25,1210863205716.0
2021-10-18,18847612.5,1169205044774.0
2021-10-17,18846687.5,1159805736662.0
2021-10-16,18845687.5,1147141898004.0
2021-10-15,18844856.25,1161923897506.0
2021-10-14,18843975.0,1081108619231.0
2021-10-13,18843118.75,1081115458878.0
2021-10-12,18842062.5,1055070522299.0
2021-10-11,18841225.0,1083091587370.0
2021-10-10,18840312.5,1030846756422.0
2021-10-09,18839318.75,1035727719774.0
2021-10-08,18838381.25,1016466493167.0
2021-10-07,18837631.25,1013230974623.0
2021-10-06,18836750.0,1042534809783.0
2021-10-05,18835931.25,970072874134.0
2021-10-04,18834906.25,927471090450.0
2021-10-03,18833931.25,908472189400.0
2021-10-02,18832993.75,898066373364.0
2021-10-01,18831818.75,907163736371.0
2021-09-30,18830943.75,825443685644.0
2021-09-29,18829875.0,782247614138.0
2021-09-28,18829062.5,772914186563.0
2021-09-27,18828112.5,794354489034.0
2021-09-26,18827143.75,813421662390.0
2021-09-25,18826275.0,804299697543.0
2021-09-24,18825375.0,806639080688.0
2021-09-23,18824450.0,845283690575.0
2021-09-22,18823418.75,820503976306.0
2021-09-21,18822581.25,764131672619.0
2021-09-20,18821812.5,810015334532.0
2021-09-19,18820787.5,889192810635.0
2021-09-18,18819787.5,909498977368.0
2021-09-17,18818818.75,890227608357.0
2021-09-16,18817900.0,898754947456.0
2021-09-15,18817050.0,906058645527.0
2021-09-14,18816162.5,886301089147.0
2021-09-13,18815112.5,846197266714.0
2021-09-12,18814118.75,866107956657.0
2021-09-11,18813200.0,849917539913.0
2021-09-10,18812275.0,843869368340.0
2021-09-09,18811425.0,872714865855.0
2021-09-08,18810568.75,867015606191.0
2021-09-07,18809681.25,881549945402.0
2021-09-06,18808725.0,991374039045.0
2021-09-05,18807650.0,974410804992.0
2021-09-04,18806625.0,939262281436.0
2021-09-03,18805656.25,940753706133.0
2021-09-02,18804731.25,926599183351.0
2021-09-01,18803800.0,918631255262.0
2021-08-31,18802943.75,886673307740.0
2021-08-30,18802043.75,883760735281.0
2021-08-29,18801200.0,917662506464.0
2021-08-28,18800225.0,919995778456.0
2021-08-27,18799343.75,923056989804.0
2021-08-26,18798431.25,880824746196.0
2021-08-25,18797518.75,921299289596.0
2021-08-24,18796518.75,897182839308.0
2021-08-23,18795556.25,931533517663.0
2021-08-22,18794325.0,926595179945.0
2021-08-21,18793300.0,918698066922.0
2021-08-20,18792237.5,927509674050.0
2021-08-19,18791237.5,878759067822.0
2021-08-18,18790275.0,840322331011.0
2021-08-17,18789431.25,839781416589.0
2021-08-16,18788356.25,862958784625.0
2021-08-15,18787350.0,883537132005.0
2021-08-14,18786212.5,885201260723.0
2021-08-13,18785187.5,899069969159.0
2021-08-12,18784300.0,834857882135.0
2021-08-11,18783356.25,855391226122.0
2021-08-10,18782437.5,856661339644.0
2021-08-09,18781406.25,869445573577.0
2021-08-08,18780456.25,823681138005.0
2021-08-07,18779468.75,837807312576.0
2021-08-06,18778425.0,804779261071.0
2021-08-05,18777431.25,767896854417.0
2021-08-04,18776431.25,746196407478.0
2021-08-03,18775581.25,716796679672.0
2021-08-02,18774525.0,735314597614.0
2021-08-01,18773631.25,747922695369.0
2021-07-31,18772668.75,778880466885.0
2021-07-30,18771681.25,792819892709.0
2021-07-29,18770643.75,751529836848.0
2021-07-28,18769643.75,751467463461.0
2021-07-27,18768662.5,740900647340.0
2021-07-26,18767600.0,699867075824.0
2021-07-25,18766662.5,664870573716.0
2021-07-24,18765706.25,643697127333.0
2021-07-23,18764743.75,632074818482.0
2021-07-22,18763900.0,606090078471.0
2021-07-21,18762943.75,603011929563.0
2021-07-20,18762037.5,558856930957.0
2021-07-19,18761275.0,578396787745.0
2021-07-18,18760212.5,596136706539.0
2021-07-17,18759312.5,591475120145.0
2021-07-16,18758418.75,588792436657.0
2021-07-15,18757481.25,597400455213.0
2021-07-14,18756681.25,615660864844.0
2021-07-13,18755618.75,613833890450.0
2021-07-12,18754768.75,620876619469.0
2021-07-11,18753981.25,642483829273.0
2021-07-10,18753200.0,628562256320.0
2021-07-09,18752193.75,634319769231.0
2021-07-08,18751375.0,616897548337.0
2021-07-07,18750506.25,635313465501.0
2021-07-06,18749737.5,642067698427.0
2021-07-05,18748850.0,631915177659.0
2021-07-04,18748025.0,661602991311.0
2021-07-03,18747306.25,650312183392.0
2021-07-02,18746512.5,633848832185.0
2021-07-01,18745950.0,629193002450.0
2021-06-30,18745350.0,656785139381.0
2021-06-29,18744800.0,673086966264.0
2021-06-28,18744237.5,646434580529.0
2021-06-27,18743687.5,650396584407.0
2021-06-26,18743325.0,604835476889.0
2021-06-25,18742768.75,592229321271.0
2021-06-24,18742081.25,649400370698.0
2021-06-23,18741425.0,630691681699.0
2021-06-22,18740793.75,609924005201.0
2021-06-21,18740225.0,592831276086.0
2021-06-20,18739568.75,666936941712.0
2021-06-19,18738912.5,665363690473.0
2021-06-18,18738268.75,671579552000.0
2021-06-17,18737493.75,713855040890.0
2021-06-16,18736681.25,718626485296.0
2021-06-15,18735912.5,752649146917.0
2021-06-14,18735093.75,759385620600.0
2021-06-13,18734250.0,730893533280.0
2021-06-12,18733425.0,665837628753.0
2021-06-11,18732600.0,699496077186.0
2021-06-10,18731943.75,687603574481.0
2021-06-09,18731206.25,700547113750.0
2021-06-08,18730418.75,625814944846.0
2021-06-07,18729487.5,628985261508.0
2021-06-06,18728656.25,670651642358.0
2021-06-05,18727718.75,665435924506.0
2021-06-04,18726900.0,690785152908.0
2021-06-03,18726081.25,734434659496.0
2021-06-02,18725162.5,703866874271.0
2021-06-01,18724125.0,687049935863.0
2021-05-31,18723237.5,699152088015.0
2021-05-30,18722356.25,667970984028.0
2021-05-29,18721456.25,648362970567.0
2021-05-28,18720731.25,668188951312.0
2021-05-27,18719987.5,720784477107.0
2021-05-26,18719256.25,735845726715.0
2021-05-25,18718493.75,718747481835.0
2021-05-24,18717725.0,726993818519.0
2021-05-23,18716937.5,649604819256.0
2021-05-22,18716193.75,701867372370.0
2021-05-21,18715468.75,698745020257.0
2021-05-20,18714781.25,760585553304.0
2021-05-19,18714081.25,688311955430.0
2021-05-18,18713300.0,802384199075.0
2021-05-17,18712675.0,815748939219.0
2021-05-16,18711918.75,869070388365.0
2021-05-15,18711093.75,873974419749.0
2021-05-14,18710325.0,933279056440.0
2021-05-13,18709487.5,929767232933.0
2021-05-12,18708481.25,923947531762.0
2021-05-11,18707406.25,1061901596154.0
2021-05-10,18706331.25,1045323258809.0
2021-05-09,18705206.25,1090611539656.0
2021-05-08,18704043.75,1103253344583.0
2021-05-07,18702975.0,1073209061647.0
2021-05-06,18701900.0,1055673443041.0
2021-05-05,18700837.5,1075483855567.0
2021-05-04,18699856.25,995521255205.0
2021-05-03,18698725.0,1069985360479.0
2021-05-02,18697618.75,1058708909291.0
2021-05-01,18696462.5,1081626065869.0
2021-04-30,18695593.75,1080142976717.0
2021-04-29,18694687.5,1001922521035.0
2021-04-28,18693925.0,1026333309533.0
2021-04-27,18693037.5,1029825419198.0
2021-04-26,18692150.0,1010748290732.0
2021-04-25,18691437.5,918280978819.0
2021-04-24,18690556.25,936750867261.0
2021-04-23,18689650.0,956473676673.0
2021-04-22,18688806.25,965911327785.0
2021-04-21,18687912.5,1005526305074.0
2021-04-20,18687281.25,1055891003053.0
2021-04-19,18686481.25,1040735164303.0
2021-04-18,18685875.0,1051652256525.0
2021-04-17,18685100.0,1121709341879.0
2021-04-16,18684531.25,1147907346163.0
2021-04-15,18683887.5,1181553911552.0
2021-04-14,18682812.5,1176757309579.0
2021-04-13,18681968.75,1187509628970.0
2021-04-12,18681081.25,1117720101783.0
2021-04-11,18680181.25,1120423448041.0
2021-04-10,18679275.0,1116402921376.0
2021-04-09,18678293.75,1085387431364.0
2021-04-08,18677343.75,1085090168907.0
2021-04-07,18676506.25,1044629849076.0
2021-04-06,18675525.0,1083522212108.0
2021-04-05,18674625.0,1104137203125.0
2021-04-04,18673650.0,1087033875057.0
2021-04-03,18672737.5,1065548935250.0
2021-04-02,18671918.75,1101710425158.0
2021-04-01,18671043.75,1096522953004.0
2021-03-31,18670137.5,1097478851205.0
2021-03-30,18669156.25,1097010636053.0
2021-03-29,18668243.75,1075292706825.0
2021-03-28,18667300.0,1041465840916.0
2021-03-27,18666306.25,1042315714543.0
2021-03-26,18665312.5,1028110983979.0
2021-03-25,18664462.5,957974255366.0
2021-03-24,18663500.0,975868129520.0
2021-03-23,18662550.0,1014525518204.0
2021-03-22,18661543.75,1009046839183.0
2021-03-21,18660600.0,1070778630474.0
2021-03-20,18659625.0,1084840555504.0
2021-03-19,18658662.5,1083545848700.0
2021-03-18,18657737.5,1075582184287.0
2021-03-17,18656787.5,1098918365968.0
2021-03-16,18655937.5,1061678434269.0
2021-03-15,18655006.25,1038046070128.0
2021-03-14,18654081.25,1100896534142.0
2021-03-13,18653100.0,1140920405589.0
2021-03-12,18652206.25,1068231250232.0
2021-03-11,18651268.75,1077522776840.0
2021-03-10,18650443.75,1041669992954.0
2021-03-09,18649512.5,1024399445103.0
2021-03-08,18648637.5,977707037123.0
2021-03-07,18647668.75,950421327482.0
2021-03-06,18646756.25,911912715107.0
2021-03-05,18645806.25,908781866439.0
2021-03-04,18644875.0,901675477438.0
2021-03-03,18644075.0,939282532396.0
2021-03-02,18643125.0,904496377594.0
2021-03-01,18642231.25,925201446643.0
2021-02-28,18641418.75,843355680012.0
2021-02-27,18640600.0,859517693188.0
2021-02-26,18639618.75,863290773672.0
2021-02-25,18638750.0,877672270475.0
2021-02-24,18637775.0,927303857350.0
2021-02-23,18636781.25,911113657176.0
2021-02-22,18635987.5,1009579464230.0
2021-02-21,18635156.25,1071389361118.0
2021-02-20,18634275.0,1042327551771.0
2021-02-19,18633362.5,1043255507001.0
2021-02-18,18632406.25,961050943469.0
2021-02-17,18631550.0,972087706534.0
2021-02-16,18630687.5,916006255890.0
2021-02-15,18629931.25,893166783049.0
2021-02-14,18628981.25,906532800079.0
2021-02-13,18628056.25,879774782042.0
2021-02-12,18627075.0,882845866368.0
2021-02-11,18626187.5,893712043008.0
2021-02-10,18625381.25,835434584578.0
2021-02-09,18624487.5,866135516085.0
2021-02-08,18623593.75,864441108118.0
2021-02-07,18622581.25,723643525020.0
2021-02-06,18621606.25,731495798874.0
2021-02-05,18620612.5,713541871000.0
2021-02-04,18619556.25,688855061283.0
2021-02-03,18618556.25,701763733310.0
2021-02-02,18617618.75,661338032057.0
2021-02-01,18616662.5,624267703281.0
2021-01-31,18615918.75,616957237343.0
2021-01-30,18615018.75,638923288557.0
2021-01-29,18614168.75,637528578587.0
2021-01-28,18613218.75,623261210126.0
2021-01-27,18612312.5,566272535134.0
2021-01-26,18611425.0,604955622256.0
2021-01-25,18610418.75,600394813586.0
2021-01-24,18609543.75,600880394522.0
2021-01-23,18608675.0,597663933226.0
2021-01-22,18607700.0,613906354862.0
2021-01-21,18606818.75,573428289465.0
2021-01-20,18606012.5,660455951172.0
2021-01-19,18605131.25,668252034288.0
2021-01-18,18604200.0,681229061190.0
2021-01-17,18603293.75,666356029655.0
2021-01-16,18602462.5,669688650000.0
2021-01-15,18601543.75,683728944955.0
2021-01-14,18600575.0,727921412252.0
2021-01-13,18599656.25,695506059988.0
2021-01-12,18598706.25,633007339193.0
2021-01-11,18597781.25,659395120932.0
2021-01-10,18596818.75,709909937822.0
2021-01-09,18595825.0,748278517925.0
2021-01-08,18594956.25,756202387466.0
2021-01-07,18594031.25,734659285763.0
2021-01-06,18592981.25,685150243484.0
2021-01-05,18591875.0,632849762719.0
2021-01-04,18590893.75,595017914456.0
2021-01-03,18589812.5,615282453857.0
2021-01-02,18588825.0,598867438278.0
2021-01-01,18587881.25,546532780757.0
2020-12-31,18586950.0,538887538091.0
2020-12-30,18585912.5,536785314687.0
2020-12-29,18584837.5,508667002375.0
2020-12-28,18583887.5,502469477676.0
2020-12-27,18582887.5,487979192595.0
2020-12-26,18581962.5,491795422475.0
2020-12-25,18581106.25,459049017073.0
2020-12-24,18580206.25,440839175946.0
2020-12-23,18579418.75,431928939069.0
2020-12-22,18578456.25,442819362565.0
2020-12-21,18577562.5,422305336526.0
2020-12-20,18576712.5,436011232581.0
2020-12-19,18575768.75,442901868549.0
2020-12-18,18574781.25,429748739470.0
2020-12-17,18573800.0,423747130912.0
2020-12-16,18572993.75,396825012565.0
2020-12-15,18572100.0,360946349127.0
2020-12-14,18571225.0,357947919155.0
2020-12-13,18570318.75,355851133203.0
2020-12-12,18569343.75,349393901343.0
2020-12-11,18568518.75,334976449621.0
2020-12-10,18567656.25,338865296860.0
2020-12-09,18566843.75,344538235405.0
2020-12-08,18565975.0,340062381470.0
2020-12-07,18565075.0,355957465513.0
2020-12-06,18564137.5,359783751950.0
2020-12-05,18563287.5,355712685201.0
2020-12-04,18562387.5,346629569202.0
2020-12-03,18561487.5,360991233495.0
2020-12-02,18560506.25,356854501441.0
2020-12-01,18559687.5,348391874729.0
2020-11-30,18558737.5,365610654911.0
2020-11-29,18558031.25,337608261241.0
2020-11-28,18557093.75,329236060323.0
2020-11-27,18556131.25,318319112354.0
2020-11-26,18555168.75,318408365716.0
2020-11-25,18554231.25,347565838095.0
2020-11-24,18553262.5,355496279774.0
2020-11-23,18552412.5,341055492332.0
2020-11-22,18551493.75,342000497580.0
2020-11-21,18550406.25,347356357032.0
2020-11-20,18549350.0,346643760528.0
2020-11-19,18548300.0,330632165201.0
2020-11-18,18547443.75,329883907166.0
2020-11-17,18546387.5,327911815225.0
2020-11-16,18545406.25,310164872277.0
2020-11-15,18544406.25,296255976603.0
2020-11-14,18543468.75,298296543092.0
2020-11-13,18542581.25,302903819416.0
2020-11-12,18541712.5,302229913750.0
2020-11-11,18540712.5,291235472472.0
2020-11-10,18539793.75,283911912560.0
2020-11-09,18538875.0,284238773055.0
2020-11-08,18537718.75,287133506377.0
2020-11-07,18536856.25,275067853789.0
2020-11-06,18535943.75,289125318848.0
2020-11-05,18534987.5,289239221337.0
2020-11-04,18534068.75,262453348601.0
2020-11-03,18533075.0,260233655259.0
2020-11-02,18532200.0,251365571784.0
2020-11-01,18531606.25,255031965213.0
2020-10-31,18530825.0,256023360666.0
2020-10-30,18530118.75,251307879403.0
2020-10-29,18529425.0,249562448847.0
2020-10-28,18528750.0,245964153488.0
2020-10-27,18528125.0,252869997188.0
2020-10-26,18527506.25,242093921743.0
2020-10-25,18526818.75,241572857095.0
2020-10-24,18526087.5,243112844219.0
2020-10-23,18525137.5,239744734219.0
2020-10-22,18524318.75,240506046655.0
2020-10-21,18523462.5,237149777645.0
2020-10-20,18522650.0,220810473635.0
2020-10-19,18521750.0,217892460045.0
2020-10-18,18520968.75,213361004371.0
2020-10-17,18520218.75,210497102269.0
2020-10-16,18519237.5,209672214282.0
2020-10-15,18518268.75,213165828591.0
2020-10-14,18517325.0,211631544653.0
2020-10-13,18516393.75,211604977448.0
2020-10-12,18515356.25,213592779393.0
2020-10-11,18514425.0,210563259516.0
2020-10-10,18513550.0,209225331260.0
2020-10-09,18512656.25,204601876875.0
2020-10-08,18511768.75,202244775948.0
2020-10-07,18510756.25,197493849938.0
2020-10-06,18509812.5,196321179614.0
2020-10-05,18509000.0,199804655000.0
2020-10-04,18508125.0,197474845744.0
2020-10-03,18507137.5,195318036749.0
2020-10-02,18506193.75,195768510833.0
2020-10-01,18505343.75,196576900107.0
2020-09-30,18504568.75,199446312993.0
2020-09-29,18503593.75,200512713385.0
2020-09-28,18502712.5,197784308406.0
2020-09-27,18501906.25,199462760634.0
2020-09-26,18500956.25,198498424693.0
2020-09-25,18500018.75,197761685434.0
2020-09-24,18498962.5,198753223080.0
2020-09-23,18498106.25,189298890461.0
2020-09-22,18497218.75,194855436451.0
2020-09-21,18496412.5,192571514498.0
2020-09-20,18495506.25,202035662522.0
2020-09-19,18494618.75,204868960710.0
2020-09-18,18493687.5,202158196800.0
2020-09-17,18492656.25,202318350924.0
2020-09-16,18491543.75,202510881040.0
2020-09-15,18490575.0,199399217403.0
2020-09-14,18489600.0,197379253440.0
2020-09-13,18488500.0,191074580030.0
2020-09-12,18487487.5,193070932834.0
2020-09-11,18486425.0,192130154483.0
2020-09-10,18485562.5,191188593857.0
2020-09-09,18484575.0,189148959060.0
2020-09-08,18483643.75,187127669980.0
2020-09-07,18482675.0,191797306050.0
2020-09-06,18481581.25,189624165494.0
2020-09-05,18480643.75,187896216329.0
2020-09-04,18479762.5,193230310224.0
2020-09-03,18478918.75,187745814500.0
2020-09-02,18478112.5,210621656645.0
2020-09-01,18477212.5,220321542762.0
2020-08-31,18476250.0,215340693750.0
2020-08-30,18475312.5,216326879804.0
2020-08-29,18474518.75,211934321490.0
2020-08-28,18473606.25,213122236392.0
2020-08-27,18472587.5,209294416375.0
2020-08-26,18471781.25,211858400691.0
2020-08-25,18470893.75,209254538787.0
2020-08-24,18470093.75,217241548669.0
2020-08-23,18469162.5,215066933106.0
2020-08-22,18468181.25,215481198371.0
2020-08-21,18467331.25,212960462469.0
2020-08-20,18466362.5,218999425442.0
2020-08-19,18465450.0,217108451648.0
2020-08-18,18464587.5,220801383784.0
2020-08-17,18463712.5,227073752536.0
2020-08-16,18462931.25,219967732172.0
2020-08-15,18461981.25,218815094172.0
2020-08-14,18461006.25,217466407594.0
2020-08-13,18459962.5,217703137353.0
2020-08-12,18459043.75,213485301635.0
2020-08-11,18458062.5,210286061160.0
2020-08-10,18457100.0,219549419352.0
2020-08-09,18456243.75,215624849419.0
2020-08-08,18455268.75,217345854542.0
2020-08-07,18454381.25,214086508725.0
2020-08-06,18453431.25,217198362087.0
2020-08-05,18452456.25,216913051809.0
2020-08-04,18451650.0,206518616493.0
2020-08-03,18450743.75,207319752566.0
2020-08-02,18449731.25,204269151492.0
2020-08-01,18448850.0,218019100387.0
2020-07-31,18447993.75,209509068541.0
2020-07-30,18447037.5,204985694345.0
2020-07-29,18446193.75,204958794610.0
2020-07-28,18445268.75,201777775079.0
2020-07-27,18444362.5,203739932604.0
2020-07-26,18443431.25,183413468581.0
2020-07-25,18442443.75,179094202408.0
2020-07-24,18441556.25,176078319335.0
2020-07-23,18440550.0,177346457460.0
2020-07-22,18439700.0,175905702547.0
2020-07-21,18438800.0,173163380500.0
2020-07-20,18438018.75,168937056136.0
2020-07-19,18437137.5,169842726279.0
2020-07-18,18436318.75,169198024786.0
2020-07-17,18435506.25,168804712979.0
2020-07-16,18434768.75,168362346474.0
2020-07-15,18433918.75,169409003687.0
2020-07-14,18433056.25,170535078872.0
2020-07-13,18432156.25,170185941872.0
2020-07-12,18431237.5,171524229486.0
2020-07-11,18430287.5,170264525012.0
2020-07-10,18429312.5,171089075474.0
2020-07-09,18428306.25,170183565389.0
2020-07-08,18427281.25,173901201522.0
2020-07-07,18426337.5,170575554452.0
2020-07-06,18425331.25,172244050098.0
2020-07-05,18424368.75,167234678758.0
2020-07-04,18423350.0,168362152442.0
2020-07-03,18422368.75,166963401771.0
2020-07-02,18421350.0,167503861842.0
2020-07-01,18420325.0,170081860449.0
2020-06-30,18419312.5,168222844290.0
2020-06-29,18418393.75,169244409962.0
2020-06-28,18417487.5,167930835200.0
2020-06-27,18416550.0,165920223915.0
2020-06-26,18415687.5,168655654204.0
2020-06-25,18414662.5,170141905876.0
2020-06-24,18413781.25,170991477515.0
2020-06-23,18412912.5,177183958535.0
2020-06-22,18411925.0,178284879206.0
2020-06-21,18411031.25,170910155425.0
2020-06-20,18410118.75,172235129561.0
2020-06-19,18409262.5,171285669264.0
2020-06-18,18408368.75,172574407191.0
2020-06-17,18407600.0,174159641805.0
2020-06-16,18406737.5,175421730397.0
2020-06-15,18405800.0,173661483870.0
2020-06-14,18404937.5,171717882826.0
2020-06-13,18403875.0,174348373658.0
2020-06-12,18402887.5,174147812615.0
2020-06-11,18401868.75,170479696586.0
2020-06-10,18400712.5,182062537703.0
2020-06-09,18399687.5,179890800738.0
2020-06-08,18398687.5,179994359813.0
2020-06-07,18397675.0,179378067158.0
2020-06-06,18396681.25,177893148186.0
2020-06-05,18395456.25,176964105171.0
2020-06-04,18394337.5,180115881253.0
2020-06-03,18393393.75,177845540235.0
2020-06-02,18392525.0,175202227169.0
2020-06-01,18391718.75,187662477107.0
2020-05-31,18390881.25,173723758555.0
2020-05-30,18389943.75,178476243089.0
2020-05-29,18388968.75,173243210153.0
2020-05-28,18388175.0,176110539482.0
2020-05-27,18387356.25,169347551063.0
2020-05-26,18386493.75,162553336460.0
2020-05-25,18385718.75,163698350034.0
2020-05-24,18384937.5,160294041527.0
2020-05-23,18384212.5,168830680126.0
2020-05-22,18383468.75,168612440037.0
2020-05-21,18382775.0,166593346955.0
2020-05-20,18381956.25,174932070473.0
2020-05-19,18381237.5,179909119217.0
2020-05-18,18380518.75,178693749041.0
2020-05-17,18379718.75,177652847522.0
2020-05-16,18379081.25,172562480392.0
2020-05-15,18378293.75,171032261080.0
2020-05-14,18377512.5,179980168669.0
2020-05-13,18376800.0,171189080400.0
2020-05-12,18376056.25,162177149393.0
2020-05-11,18375143.75,157511364723.0
2020-05-10,18373325.0,160420624041.0
2020-05-09,18371200.0,175381763072.0
2020-05-08,18369500.0,180045898825.0
2020-05-07,18367787.5,183677875000.0
2020-05-06,18365950.0,168127783404.0
2020-05-05,18364025.0,165916211272.0
2020-05-04,18362050.0,163107703084.0
2020-05-03,18360075.0,163698061499.0
2020-05-02,18357975.0,164924192226.0
2020-05-01,18356125.0,162129372695.0
2020-04-30,18354362.5,158348958684.0
2020-04-29,18352675.0,161325886106.0
2020-04-28,18350862.5,142545646219.0
2020-04-27,18348937.5,142872350440.0
2020-04-26,18347175.0,141304988113.0
2020-04-25,18345462.5,138463478947.0
2020-04-24,18343762.5,137679659757.0
2020-04-23,18341962.5,137281885689.0
2020-04-22,18340187.5,130908406936.0
2020-04-21,18338550.0,125710393479.0
2020-04-20,18336687.5,125441279188.0
2020-04-19,18334675.0,130660227920.0
2020-04-18,18332775.0,133137378572.0
2020-04-17,18330800.0,128759022052.0
2020-04-16,18329212.5,130351310660.0
2020-04-15,18327287.5,121308315963.0
2020-04-14,18325175.0,126072622707.0
2020-04-13,18323075.0,125773617877.0
2020-04-12,18320937.5,126565433275.0
2020-04-11,18319025.0,126093146500.0
2020-04-10,18317037.5,125966816399.0
2020-04-09,18315000.0,133588327950.0
2020-04-08,18313075.0,134919016232.0
2020-04-07,18311275.0,131891169781.0
2020-04-06,18309175.0,134616927546.0
2020-04-05,18307575.0,124037482140.0
2020-04-04,18305387.5,125933926899.0
2020-04-03,18303425.0,123412124303.0
2020-04-02,18301775.0,124488490533.0
2020-04-01,18299862.5,121731966341.0
2020-03-31,18297950.0,117493698663.0
2020-03-30,18295962.5,117236319629.0
2020-03-29,18294125.0,107402978463.0
2020-03-28,18292237.5,114382824467.0
2020-03-27,18290550.0,116621095517.0
2020-03-26,18288612.5,123644188301.0
2020-03-25,18286612.5,122378033905.0
2020-03-24,18285462.5,123767712896.0
2020-03-23,18283812.5,118726119307.0
2020-03-22,18282412.5,106278406225.0
2020-03-21,18280825.0,113117723319.0
2020-03-20,18279275.0,113516856849.0
2020-03-19,18277912.5,112979067187.0
2020-03-18,18276575.0,98819978899.0
2020-03-17,18275325.0,97315922872.0
2020-03-16,18273787.5,91979647479.0
2020-03-15,18272300.0,97640593172.0
2020-03-14,18270812.5,94448590014.0
2020-03-13,18269212.5,102723031893.0
2020-03-12,18267650.0,88445932976.0
2020-03-11,18265762.5,144930971160.0
2020-03-10,18264275.0,144030611508.0
2020-03-09,18262625.0,144936757657.0
2020-03-08,18260750.0,146701387275.0
2020-03-07,18258775.0,162392266736.0
2020-03-06,18256812.5,167119027695.0
2020-03-05,18254875.0,165510562419.0
2020-03-04,18252837.5,159772197432.0
2020-03-03,18250750.0,159793529088.0
2020-03-02,18248837.5,162731088593.0
2020-03-01,18246975.0,155627537427.0
2020-02-29,18244762.5,155586590962.0
2020-02-28,18243025.0,158784370716.0
2020-02-27,18241050.0,160822217325.0
2020-02-26,18239212.5,160128612654.0
2020-02-25,18237512.5,169707348818.0
2020-02-24,18235712.5,176021673764.0
2020-02-23,18233950.0,181705140880.0
2020-02-22,18232175.0,176271038083.0
2020-02-21,18230325.0,176763601143.0
2020-02-20,18228400.0,175225234384.0
2020-02-19,18226825.0,174899509189.0
2020-02-18,18225062.5,185625359824.0
2020-02-17,18223187.5,176712982666.0
2020-02-16,18221225.0,180624999091.0
2020-02-15,18219450.0,180368546721.0
2020-02-14,18217675.0,188808712408.0
2020-02-13,18215987.5,186325324862.0
2020-02-12,18214225.0,188495007396.0
2020-02-11,18212450.0,187023284801.0
2020-02-10,18210600.0,179374592106.0
2020-02-09,18209075.0,185258582778.0
2020-02-08,18207162.5,180287323075.0
2020-02-07,18205425.0,178475427554.0
2020-02-06,18203687.5,177570236199.0
2020-02-05,18202000.0,175074480840.0
2020-02-04,18200012.5,166700648493.0
2020-02-03,18198362.5,169028028753.0
2020-02-02,18196512.5,169762361753.0
2020-02-01,18194725.0,170615029429.0
2020-01-31,18192837.5,169700059275.0
2020-01-30,18191037.5,172814856250.0
2020-01-29,18189087.5,168961707824.0
2020-01-28,18187087.5,170958622500.0
2020-01-27,18185312.5,161749989444.0
2020-01-26,18183700.0,156206711176.0
2020-01-25,18181912.5,151446240169.0
2020-01-24,18179862.5,153113165358.0
2020-01-23,18177962.5,152302968129.0
2020-01-22,18175975.0,157329967282.0
2020-01-21,18174025.0,158439150808.0
2020-01-20,18172112.5,156737559572.0
2020-01-19,18170212.5,158019070028.0
2020-01-18,18168337.5,161853179669.0
2020-01-17,18166687.5,161549630264.0
2020-01-16,18164700.0,158217261705.0
2020-01-15,18162712.5,159998422074.0
2020-01-14,18160825.0,160052077159.0
2020-01-13,18159012.5,147178977903.0
2020-01-12,18157225.0,148539899991.0
2020-01-11,18155337.5,145537179575.0
2020-01-10,18153300.0,148857060000.0
2020-01-09,18151437.5,141704279247.0
2020-01-08,18149475.0,146002362669.0
2020-01-07,18147700.0,148067265777.0
2020-01-06,18145500.0,140858798670.0
2020-01-05,18143812.5,133478585419.0
2020-01-04,18141775.0,133241903652.0
2020-01-03,18139675.0,133125442255.0
2020-01-02,18137562.5,126066216410.0
2020-01-01,18135800.0,130191104744.0
2019-12-31,18133625.0,129988352105.0
2019-12-30,18131812.5,130916037885.0
2019-12-29,18129737.5,133897901496.0
2019-12-28,18127800.0,132264779472.0
2019-12-27,18125937.5,131340543125.0
2019-12-26,18124125.0,130281647738.0
2019-12-25,18122037.5,130402376223.0
2019-12-24,18120437.5,131400714941.0
2019-12-23,18118875.0,132560769709.0
2019-12-22,18117087.5,136053891999.0
2019-12-21,18114975.0,129474972315.0
2019-12-20,18112775.0,130305295756.0
2019-12-19,18110825.0,129484611096.0
2019-12-18,18108862.5,131957651240.0
2019-12-17,18107187.5,119730155907.0
2019-12-16,18105425.0,124604974881.0
2019-12-15,18103462.5,128807583965.0
2019-12-14,18101912.5,127781943395.0
2019-12-13,18100025.0,131360388437.0
2019-12-12,18098125.0,130096923713.0
2019-12-11,18096462.5,130428805752.0
2019-12-10,18094812.5,130573433637.0
2019-12-09,18092962.5,132811753091.0
2019-12-08,18091112.5,136122234140.0
2019-12-07,18089262.5,135717405296.0
2019-12-06,18087325.0,136410806812.0
2019-12-05,18085512.5,133659533291.0
2019-12-04,18083700.0,130162494186.0
2019-12-03,18081612.5,132003546344.0
2019-12-02,18079637.5,132155641456.0
2019-12-01,18077825.0,134004770265.0
2019-11-30,18076087.5,136486571604.0
2019-11-29,18074512.5,140144166827.0
2019-11-28,18072812.5,134402446175.0
