candidate_id,horizon_h,rule_text,family,side,feature_family,n_conditions,fires_train,episodes_train,indep_windows,low_power,ctx_drop1h_pct,ctx_rvol,ctx_funding,fwd_rvol,mfe_pct,mae_pct,gross_train,net_train,p_block_train,p_episode_train,p_maxstat,q_fdr,effect_size,status,shadow_eligible,train_status,net_train_ci_lo,val_episodes,val_net,val_p_block,val_p_episode,test_net,test_p_block,test_episodes,run_id,audit_hash
btc_mean_reversion_ret24lo10__ret1lo10_24h_long_v2,24,klines__ret__24h<=-0.0379468 AND klines__ret__1h<=-0.00669654,mean_reversion,long,ret1+ret24,2,1761,1325,2487,False,-1.892,0.01356,0.000115,0.01401,4.229,-3.8,0.009580304436958889,0.00758,0.0005,0.00023,0.01449,0.0026,0.00958,SHADOW_ELIGIBLE,True,INFORMATION_PASS,0.001453,98.0,0.013235,0.001,0.00105,0.002047,0.07796,74.0,c7e3b83a3f4f,9c5a444135c7a5bd
btc_mean_reversion_ret1lo10__rvolhi10_24h_long_v2,24,klines__ret__1h<=-0.00669654 AND klines__rvol__24h>=0.012235,mean_reversion,long,ret1+rvol,2,1668,1234,2487,False,-2.015,0.01884,0.000179,0.01638,4.979,-4.385,0.00979218604592819,0.007792,0.0005,0.0019,0.01299,0.0026,0.009792,COST_FAIL,False,INFORMATION_PASS,-9.6e-05,,,,,,,,c7e3b83a3f4f,ac43f44ae7f0d050
btc_mean_reversion_ret1lo10__tkbuylo10_24h_long_v2,24,klines__ret__1h<=-0.00669654 AND klines__takerbuyfrac__1h<=0.433088,mean_reversion,long,ret1+tkbuy,2,1406,1308,2487,False,-1.715,0.00983,0.000184,0.01024,2.941,-3.148,0.000648956984478544,-0.001351,0.81959,0.77456,1.0,0.87212,0.000649,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,6726314720624ce2
btc_momentum_up_ret6hi10_24h_long_v2,24,ret6>=0.0188872,momentum_up,long,ret6,1,5958,1942,2487,False,0.58,0.01082,0.000147,0.00955,2.984,-2.689,0.0019566174421620478,-4.3e-05,0.42529,0.44155,1.0,0.59565,0.001957,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,c880aae3cea26845
btc_momentum_up_ret12hi10_24h_long_v2,24,ret12>=0.0282449,momentum_up,long,ret12,1,5958,1315,2487,False,0.41,0.01082,0.000186,0.00945,3.006,-2.545,0.002187025735711342,0.000187,0.35832,0.38837,0.998,0.54802,0.002187,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,d590ef679eb78255
btc_momentum_up_ret24hi10_24h_long_v2,24,klines__ret__24h>=0.043055,momentum_up,long,ret24,1,5956,958,2487,False,0.298,0.01074,0.000242,0.00943,2.907,-2.571,0.0019664645333911184,-3.4e-05,0.43528,0.44602,1.0,0.59565,0.001966,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,ec6e58e8d5592d47
btc_momentum_up_ret1hi10__ret6hi10_24h_long_v2,24,klines__ret__1h>=0.00692382 AND ret6>=0.0188872,momentum_up,long,ret1+ret6,2,2169,1745,2487,False,1.776,0.01196,0.000143,0.0105,3.23,-2.925,0.002970579432550821,0.000971,0.16442,0.22034,0.97301,0.32884,0.002971,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,3f62df12e20edc8e
btc_momentum_up_ret3hi10__ret12hi10_24h_long_v2,24,ret3>=0.012495 AND ret12>=0.0282449,momentum_up,long,ret12+ret3,2,2387,1106,2487,False,0.983,0.01151,0.000175,0.01022,3.252,-2.73,0.002891795837169634,0.000892,0.21389,0.25842,0.97851,0.39723,0.002892,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,ed7e13014db5fc4b
btc_momentum_up_ret6hi10__ret24hi10_24h_long_v2,24,ret6>=0.0188872 AND klines__ret__24h>=0.043055,momentum_up,long,ret24+ret6,2,2444,795,2487,False,0.678,0.01131,0.000227,0.01049,3.342,-2.751,0.002689867379079645,0.00069,0.31034,0.32282,0.98751,0.53273,0.00269,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,5b44fb2cc4418510
btc_momentum_down_ret6lo10_24h_short_v2,24,ret6<=-0.0173496,momentum_down,short,ret6,1,5958,1866,2487,False,-0.591,0.0108,0.000181,0.01085,3.078,-3.23,-0.0031998445271236298,-0.0052,0.92054,0.87227,0.994,1.0,0.0032,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,29ee8e08616fa52b
btc_momentum_down_ret12lo10_24h_short_v2,24,ret12<=-0.0256696,momentum_down,short,ret12,1,5958,1289,2487,False,-0.415,0.01121,0.000154,0.01124,3.076,-3.353,-0.0036469376139756063,-0.005647,0.93403,0.89674,0.9975,1.0,0.003647,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,24987e61f562cb70
btc_momentum_down_ret24lo10_24h_short_v2,24,klines__ret__24h<=-0.0379468,momentum_down,short,ret24,1,5956,916,2487,False,-0.301,0.01225,9.9e-05,0.01155,3.305,-3.317,-0.004873783130747589,-0.006874,0.97901,0.96197,1.0,1.0,0.004874,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,bbbdc0aac8a5328a
btc_momentum_down_ret1lo10__ret6lo10_24h_short_v2,24,klines__ret__1h<=-0.00669654 AND ret6<=-0.0173496,momentum_down,short,ret1+ret6,2,2345,1867,2487,False,-1.876,0.01165,0.000188,0.01212,3.574,-3.461,-0.00537415390966701,-0.007374,0.9975,0.99159,1.0,1.0,0.005374,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,95342c92f5b24cfd
btc_momentum_down_ret3lo10__ret12lo10_24h_short_v2,24,ret3<=-0.0119635 AND ret12<=-0.0256696,momentum_down,short,ret12+ret3,2,2596,1140,2487,False,-1.045,0.01181,0.000183,0.01271,3.531,-3.673,-0.004904958660414562,-0.006905,0.98651,0.96504,1.0,1.0,0.004905,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,1f924dec76194cc3
btc_momentum_down_ret6lo10__ret24lo10_24h_short_v2,24,ret6<=-0.0173496 AND klines__ret__24h<=-0.0379468,momentum_down,short,ret24+ret6,2,2665,823,2487,False,-0.725,0.0127,0.000147,0.01341,3.882,-3.741,-0.00834909542357969,-0.010349,1.0,0.99928,1.0,1.0,0.008349,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,ad41cc0060e75581
btc_compression_breakout_up_range24lo10__ret1hi10_24h_long_v2,24,klines__range__24h<=0.0182623 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,range24+ret1,2,22,22,2487,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,46026bfef2938df0
btc_compression_breakout_up_atr24lo10__ret1hi10_24h_long_v2,24,klines__atr__24h<=0.00423087 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,atr24+ret1,2,58,57,2487,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,8f5a90a22bec3ef3
btc_compression_breakout_up_bbw24lo10__ret1hi10_24h_long_v2,24,klines__bbw__24h<=0.012028 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,bbw24+ret1,2,31,31,2487,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,542bf8a8d975e710
btc_compression_breakout_down_range24lo10__ret1lo10_24h_short_v2,24,klines__range__24h<=0.0182623 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,range24+ret1,2,26,26,2487,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,116ee2b536e67e90
btc_compression_breakout_down_atr24lo10__ret1lo10_24h_short_v2,24,klines__atr__24h<=0.00423087 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,atr24+ret1,2,41,40,2487,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,c20712fb14d4df6e
btc_compression_breakout_down_bbw24lo10__ret1lo10_24h_short_v2,24,klines__bbw__24h<=0.012028 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,bbw24+ret1,2,46,46,2487,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,4e41572c23818032
btc_compression_pure_range24lo10_24h_long_v2,24,klines__range__24h<=0.0182623,compression_pure,long,range24,1,5957,353,2487,False,0.004,0.00192,6.6e-05,0.00331,1.146,-1.004,0.0012023392872984279,-0.000798,0.63468,0.60332,1.0,0.73216,0.001202,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,8d1b63f09a577208
btc_compression_pure_atr24lo10_24h_long_v2,24,klines__atr__24h<=0.00423087,compression_pure,long,atr24,1,5957,231,2487,False,0.007,0.00189,6.6e-05,0.00308,1.107,-0.887,0.0017277176053416413,-0.000272,0.49675,0.49298,1.0,0.61503,0.001728,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,6fedc8749d8b283d
btc_compression_pure_bbw24lo10_24h_long_v2,24,klines__bbw__24h<=0.012028,compression_pure,long,bbw24,1,5957,409,2487,False,0.0,0.00199,7e-05,0.00326,1.118,-1.002,0.0011958848300282201,-0.000804,0.64768,0.60725,1.0,0.73216,0.001196,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,4a4d8a80a997c5a0
btc_compression_pure_range24lo10__volz24lo10_24h_long_v2,24,klines__range__24h<=0.0182623 AND klines__volz__24h<=-0.96611,compression_pure,long,range24+volz24,2,829,503,2487,False,0.004,0.00193,6.7e-05,0.00308,1.109,-0.887,0.001840244976391657,-0.00016,0.48626,0.48923,1.0,0.61503,0.00184,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,464fb176675d6bdc
btc_volume_capitulation_reversal_ret1lo10__volz24hi10_24h_long_v2,24,klines__ret__1h<=-0.00669654 AND klines__volz__24h>=1.40664,volume_capitulation_reversal,long,ret1+volz24,2,1778,1529,2487,False,-1.837,0.0081,0.000167,0.0091,2.486,-2.879,-0.0007410584441540625,-0.002741,0.993,0.98951,1.0,0.993,0.000741,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,8c924b511be1a5c6
btc_volume_capitulation_reversal_ret24lo10__volz24hi10_24h_long_v2,24,klines__ret__24h<=-0.0379468 AND klines__volz__24h>=1.40664,volume_capitulation_reversal,long,ret24+volz24,2,773,555,2487,False,-1.473,0.01129,0.00017,0.01312,3.485,-3.88,0.004299344928220076,0.002299,0.11794,0.12936,0.68316,0.25554,0.004299,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,c725abc0caf3acfc
btc_volume_capitulation_reversal_ret1lo10__range24hi10_24h_long_v2,24,klines__ret__1h<=-0.00669654 AND klines__range__24h>=0.100544,volume_capitulation_reversal,long,range24+ret1,2,1688,1261,2487,False,-1.986,0.01788,0.000184,0.01623,5.003,-4.155,0.011678640396817949,0.009679,0.0005,0.00022,0.003,0.0026,0.011679,SHADOW_ELIGIBLE,True,INFORMATION_PASS,0.003595,30.0,0.019335,0.0035,0.0064,0.024562,0.0005,21.0,c7e3b83a3f4f,5bd74f54872b55c5
btc_crowded_unwind_short_trend30dloT__volz24hi10_24h_short_v2,24,trend30d<=-0.0481183 AND klines__volz__24h>=1.40664,crowded_unwind_short,short,trend30d+volz24,2,1916,1344,2487,False,-0.255,0.00724,5.3e-05,0.00828,2.363,-2.663,0.000717305696005777,-0.001283,0.03248,0.0499,0.27986,0.29235,0.000717,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,368cf89049a9d517
btc_crowded_unwind_short_range24hi10__trend30dloT_24h_short_v2,24,klines__range__24h>=0.100544 AND trend30d<=-0.0481183,crowded_unwind_short,short,range24+trend30d,2,2626,156,2487,False,-0.076,0.01699,-2.7e-05,0.01435,3.88,-4.116,-0.0031725375428439733,-0.005173,0.71514,0.67453,0.994,1.0,0.003173,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,6d8280c19052b31b
btc_crowded_unwind_short_atr24hi10__ret1lo10_24h_short_v2,24,klines__atr__24h>=0.0185663 AND klines__ret__1h<=-0.00669654,crowded_unwind_short,short,atr24+ret1,2,1789,1306,2487,False,-1.909,0.01805,0.000203,0.01665,4.997,-4.59,-0.00921057729025858,-0.011211,1.0,0.99599,1.0,1.0,0.009211,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,0a57e14a5b17e995
btc_regime_reversal_uptrend_ret1lo10__trend7dhiT_24h_long_v2,24,klines__ret__1h<=-0.00669654 AND trend7d>=0.0380164,regime_reversal_uptrend,long,ret1+trend7d,2,1901,1615,2487,False,-1.346,0.01009,0.000352,0.00942,3.138,-2.536,0.006007375229027576,0.004007,0.0035,0.00985,0.24538,0.01299,0.006007,COST_FAIL,False,INFORMATION_PASS,-0.000357,,,,,,,,c7e3b83a3f4f,5fe9c6166e31e67d
btc_regime_reversal_uptrend_ret1lo10__trend30dhiT_24h_long_v2,24,klines__ret__1h<=-0.00669654 AND trend30d>=0.127643,regime_reversal_uptrend,long,ret1+trend30d,2,2171,1767,2487,False,-1.425,0.01091,0.000348,0.0105,3.353,-2.886,0.006582102945395607,0.004582,0.0005,0.02225,0.16292,0.0026,0.006582,VAL_FAIL,False,INFORMATION_PASS,0.000423,101.0,0.007326,0.01849,0.05283,-0.003877,0.54573,10.0,c7e3b83a3f4f,6c08bd6d26e2b9fd
btc_regime_reversal_downtrend_ret1lo10__trend7dloT_24h_long_v2,24,klines__ret__1h<=-0.00669654 AND trend7d<=-0.0213664,regime_reversal_downtrend,long,ret1+trend7d,2,2821,2233,2487,False,-1.58,0.01192,6.7e-05,0.01189,3.431,-3.583,0.002385155958008168,0.000385,0.32784,0.35707,0.997,0.53273,0.002385,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,8f0123ede044e4c9
btc_regime_reversal_downtrend_ret1lo10__trend30dloT_24h_long_v2,24,klines__ret__1h<=-0.00669654 AND trend30d<=-0.0481183,regime_reversal_downtrend,long,ret1+trend30d,2,2416,1934,2487,False,-1.506,0.01113,4.1e-05,0.011,3.146,-3.371,0.0004237524087645562,-0.001576,0.83858,0.80191,1.0,0.87212,0.000424,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,4e4d17bce6e66690
btc_regime_momentum_ret6hi10__trend30dhiT_24h_long_v2,24,ret6>=0.0188872 AND trend30d>=0.127643,regime_momentum,long,ret6+trend30d,2,2647,832,2487,False,0.588,0.01048,0.000284,0.01,3.296,-2.647,0.005135605685127064,0.003136,0.02499,0.07928,0.44078,0.07219,0.005136,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,6e1b3883e7884760
btc_regime_momentum_ret12hi10__trend30dhiT_24h_long_v2,24,ret12>=0.0282449 AND trend30d>=0.127643,regime_momentum,long,ret12+trend30d,2,2810,583,2487,False,0.441,0.01046,0.000328,0.00991,3.321,-2.476,0.005343379931534218,0.003343,0.03498,0.08311,0.38631,0.09095,0.005343,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,6010569916664b1d
btc_mean_reversion_ret1lo10_48h_long_v2,48,klines__ret__1h<=-0.00669654,mean_reversion,long,ret1,1,5959,4847,1243,False,-1.44,0.01054,0.000176,0.01013,4.58,-4.324,0.006313611504667957,0.004314,0.005,0.06518,0.86707,0.01856,0.006314,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,4944fb9b18c301df
btc_mean_reversion_ret24lo10_48h_long_v2,48,klines__ret__24h<=-0.0379468,mean_reversion,long,ret24,1,5956,916,1243,False,-0.301,0.01225,9.9e-05,0.01123,4.713,-4.76,0.00586123768627314,0.003861,0.15992,0.21353,0.91954,0.29699,0.005861,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,a0915c622c530790
btc_mean_reversion_ret1lo10__ntaklo10_48h_long_v2,48,klines__ret__1h<=-0.00669654 AND nettaker__net__1d<=-12941.8,mean_reversion,long,ntak+ret1,2,453,363,1243,False,-1.543,0.01134,0.00013,0.00944,4.767,-3.284,0.015089232639479791,0.013089,0.01149,0.02778,0.02849,0.03321,0.015089,COST_FAIL,False,INFORMATION_PASS,-0.000269,,,,,,,,c7e3b83a3f4f,3c4bcda54051d99e
btc_mean_reversion_ret1lo10__fundlo10_48h_long_v2,48,klines__ret__1h<=-0.00669654 AND funding__rate__asof<=-1.4552e-05,mean_reversion,long,fund+ret1,2,444,368,1243,False,-1.484,0.01257,-0.000168,0.01055,5.754,-3.844,0.019663497254118416,0.017663,0.0035,0.00446,0.005,0.01516,0.019663,SHADOW_ELIGIBLE,True,INFORMATION_PASS,0.00135,39.0,0.02165,0.0045,0.0057,0.009412,0.004,76.0,c7e3b83a3f4f,7a2008b4e81efd60
btc_mean_reversion_ret24lo10__ret1lo10_48h_long_v2,48,klines__ret__24h<=-0.0379468 AND klines__ret__1h<=-0.00669654,mean_reversion,long,ret1+ret24,2,1761,1325,1243,False,-1.892,0.01356,0.000115,0.01343,5.917,-5.357,0.01260931329933365,0.010609,0.001,0.00745,0.09045,0.0065,0.012609,SHADOW_ELIGIBLE,True,INFORMATION_PASS,0.002221,98.0,0.016362,0.0065,0.01897,0.001108,0.18991,74.0,c7e3b83a3f4f,e717524e119db38f
btc_mean_reversion_ret1lo10__rvolhi10_48h_long_v2,48,klines__ret__1h<=-0.00669654 AND klines__rvol__24h>=0.012235,mean_reversion,long,ret1+rvol,2,1668,1234,1243,False,-2.015,0.01884,0.000179,0.01589,7.134,-6.269,0.016751331810005463,0.014751,0.0005,0.00626,0.01549,0.00433,0.016751,VAL_FAIL,False,INFORMATION_PASS,0.005237,29.0,0.013351,0.18591,0.19074,0.033579,0.02599,6.0,c7e3b83a3f4f,5dd5ca65feca21af
btc_mean_reversion_ret1lo10__tkbuylo10_48h_long_v2,48,klines__ret__1h<=-0.00669654 AND klines__takerbuyfrac__1h<=0.433088,mean_reversion,long,ret1+tkbuy,2,1406,1308,1243,False,-1.715,0.00983,0.000184,0.01025,4.253,-4.645,0.0008062145978955025,-0.001194,0.89955,0.85384,1.0,0.93553,0.000806,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,bc555f5fe300734f
btc_momentum_up_ret6hi10_48h_long_v2,48,ret6>=0.0188872,momentum_up,long,ret6,1,5958,1942,1243,False,0.58,0.01082,0.000147,0.0095,4.362,-3.998,0.00419347434336868,0.002193,0.32134,0.37973,0.998,0.43973,0.004193,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,b312bdba9cf8c231
btc_momentum_up_ret12hi10_48h_long_v2,48,ret12>=0.0282449,momentum_up,long,ret12,1,5958,1315,1243,False,0.41,0.01082,0.000186,0.00936,4.377,-3.755,0.005067536852655326,0.003068,0.2024,0.25703,0.97751,0.30955,0.005068,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,39e09d38f8a8c8a4
btc_momentum_up_ret24hi10_48h_long_v2,48,klines__ret__24h>=0.043055,momentum_up,long,ret24,1,5956,958,1243,False,0.298,0.01074,0.000242,0.00925,4.299,-3.633,0.005556689692059474,0.003557,0.1979,0.22769,0.94503,0.30955,0.005557,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,0d963b0064928f09
btc_momentum_up_ret1hi10__ret6hi10_48h_long_v2,48,klines__ret__1h>=0.00692382 AND ret6>=0.0188872,momentum_up,long,ret1+ret6,2,2169,1745,1243,False,1.776,0.01196,0.000143,0.01035,4.711,-4.279,0.005581347004018892,0.003581,0.14043,0.21898,0.94353,0.28886,0.005581,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,db1db06a6933b822
btc_momentum_up_ret3hi10__ret12hi10_48h_long_v2,48,ret3>=0.012495 AND ret12>=0.0282449,momentum_up,long,ret12+ret3,2,2387,1106,1243,False,0.983,0.01151,0.000175,0.01007,4.663,-4.032,0.005243914619700585,0.003244,0.22589,0.26581,0.96552,0.32628,0.005244,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,974545b1d2660492
btc_momentum_up_ret6hi10__ret24hi10_48h_long_v2,48,ret6>=0.0188872 AND klines__ret__24h>=0.043055,momentum_up,long,ret24+ret6,2,2444,795,1243,False,0.678,0.01131,0.000227,0.01018,4.781,-3.928,0.005982015971680068,0.003982,0.1939,0.22613,0.90555,0.30955,0.005982,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,b9d1bd1de4dd4117
btc_momentum_down_ret6lo10_48h_short_v2,48,ret6<=-0.0173496,momentum_down,short,ret6,1,5958,1866,1243,False,-0.591,0.0108,0.000181,0.01053,4.494,-4.555,-0.004948458636640408,-0.006948,0.82959,0.7415,0.97451,1.0,0.004948,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,a9b9daefcc21f675
btc_momentum_down_ret12lo10_48h_short_v2,48,ret12<=-0.0256696,momentum_down,short,ret12,1,5958,1289,1243,False,-0.415,0.01121,0.000154,0.01085,4.482,-4.69,-0.0047126872081153385,-0.006713,0.74263,0.67336,0.96302,1.0,0.004713,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,f8ccc3dd7dc2a343
btc_momentum_down_ret24lo10_48h_short_v2,48,klines__ret__24h<=-0.0379468,momentum_down,short,ret24,1,5956,916,1243,False,-0.301,0.01225,9.9e-05,0.01123,4.713,-4.76,-0.00586123768627314,-0.007861,0.84058,0.78651,0.9925,1.0,0.005861,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,f34fca7b9d1979b1
btc_momentum_down_ret1lo10__ret6lo10_48h_short_v2,48,klines__ret__1h<=-0.00669654 AND ret6<=-0.0173496,momentum_down,short,ret1+ret6,2,2345,1867,1243,False,-1.876,0.01165,0.000188,0.01168,5.143,-4.837,-0.00865571010188948,-0.010656,0.9965,0.97771,1.0,1.0,0.008656,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,5eab3823c9282bfc
btc_momentum_down_ret3lo10__ret12lo10_48h_short_v2,48,ret3<=-0.0119635 AND ret12<=-0.0256696,momentum_down,short,ret12+ret3,2,2596,1140,1243,False,-1.045,0.01181,0.000183,0.01216,5.075,-5.143,-0.006404497298835658,-0.008404,0.90605,0.83405,0.9985,1.0,0.006404,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,a1efe49f3e15bd9e
btc_momentum_down_ret6lo10__ret24lo10_48h_short_v2,48,ret6<=-0.0173496 AND klines__ret__24h<=-0.0379468,momentum_down,short,ret24+ret6,2,2665,823,1243,False,-0.725,0.0127,0.000147,0.01271,5.398,-5.188,-0.009052077678622076,-0.011052,0.97801,0.95386,1.0,1.0,0.009052,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,13fda2974ab71b28
btc_compression_breakout_up_range24lo10__ret1hi10_48h_long_v2,48,klines__range__24h<=0.0182623 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,range24+ret1,2,22,22,1243,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,d9bbdc10a02fc983
btc_compression_breakout_up_atr24lo10__ret1hi10_48h_long_v2,48,klines__atr__24h<=0.00423087 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,atr24+ret1,2,58,57,1243,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,3bf597ddb727a0dd
btc_compression_breakout_up_bbw24lo10__ret1hi10_48h_long_v2,48,klines__bbw__24h<=0.012028 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,bbw24+ret1,2,31,31,1243,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,2f143013e4efbc0b
btc_compression_breakout_down_range24lo10__ret1lo10_48h_short_v2,48,klines__range__24h<=0.0182623 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,range24+ret1,2,26,26,1243,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,0cf53f74d9e9fdc6
btc_compression_breakout_down_atr24lo10__ret1lo10_48h_short_v2,48,klines__atr__24h<=0.00423087 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,atr24+ret1,2,41,40,1243,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,17468aac65427d3f
btc_compression_breakout_down_bbw24lo10__ret1lo10_48h_short_v2,48,klines__bbw__24h<=0.012028 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,bbw24+ret1,2,46,46,1243,False,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,487d6364c8e61a03
btc_compression_pure_range24lo10_48h_long_v2,48,klines__range__24h<=0.0182623,compression_pure,long,range24,1,5957,353,1243,False,0.004,0.00192,6.6e-05,0.00385,2.077,-1.755,0.002342186707033671,0.000342,0.67116,0.61264,1.0,0.79319,0.002342,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,0c168c36584db1cb
btc_compression_pure_atr24lo10_48h_long_v2,48,klines__atr__24h<=0.00423087,compression_pure,long,atr24,1,5957,231,1243,False,0.007,0.00189,6.6e-05,0.00355,2.028,-1.509,0.004319311600817665,0.002319,0.4063,0.40341,0.997,0.52819,0.004319,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,02b414931090dfd7
btc_compression_pure_bbw24lo10_48h_long_v2,48,klines__bbw__24h<=0.012028,compression_pure,long,bbw24,1,5957,409,1243,False,0.0,0.00199,7e-05,0.00379,2.025,-1.715,0.002527600259272894,0.000528,0.64768,0.59391,1.0,0.79319,0.002528,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,f07e4f10d365487f
btc_compression_pure_range24lo10__volz24lo10_48h_long_v2,48,klines__range__24h<=0.0182623 AND klines__volz__24h<=-0.96611,compression_pure,long,range24+volz24,2,829,503,1243,False,0.004,0.00193,6.7e-05,0.00381,2.084,-1.717,0.00148091136555381,-0.000519,0.70515,0.67945,1.0,0.79712,0.001481,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,cad886737e2a04c0
btc_volume_capitulation_reversal_ret1lo10__volz24hi10_48h_long_v2,48,klines__ret__1h<=-0.00669654 AND klines__volz__24h>=1.40664,volume_capitulation_reversal,long,ret1+volz24,2,1778,1529,1243,False,-1.837,0.0081,0.000167,0.00892,3.683,-4.032,0.0003795407204626509,-0.00162,0.98551,0.97864,1.0,0.98551,0.00038,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,2d0b51bda769c85e
btc_volume_capitulation_reversal_ret24lo10__volz24hi10_48h_long_v2,48,klines__ret__24h<=-0.0379468 AND klines__volz__24h>=1.40664,volume_capitulation_reversal,long,ret24+volz24,2,773,555,1243,False,-1.473,0.01129,0.00017,0.01239,5.045,-5.146,0.007260967385627511,0.005261,0.10745,0.14071,0.72814,0.25396,0.007261,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,1efe8dd1907a0bb4
btc_volume_capitulation_reversal_ret1lo10__range24hi10_48h_long_v2,48,klines__ret__1h<=-0.00669654 AND klines__range__24h>=0.100544,volume_capitulation_reversal,long,range24+ret1,2,1688,1261,1243,False,-1.986,0.01788,0.000184,0.01556,7.057,-5.931,0.016612125804009437,0.014612,0.0005,0.00329,0.01599,0.00433,0.016612,SHADOW_ELIGIBLE,True,INFORMATION_PASS,0.002897,30.0,0.033853,0.003,0.00687,0.037312,0.001,21.0,c7e3b83a3f4f,05a474b456229338
