,Unix,Date,Symbol,funding_interval_hours,last_funding_rate
739,1730016000000,2024-10-27T08:00:00,BTCUSDT,8,9.724e-05
740,1729987200000,2024-10-27T00:00:00,BTCUSDT,8,0.0001
741,1729958400000,2024-10-26T16:00:00,BTCUSDT,8,0.0001
742,1729929600001,2024-10-26T08:00:00,BTCUSDT,8,7.569e-05
743,1729900800000,2024-10-26T00:00:00,BTCUSDT,8,4.755e-05
744,1729872000000,2024-10-25T16:00:00,BTCUSDT,8,0.0001
745,1729843200000,2024-10-25T08:00:00,BTCUSDT,8,0.0001
746,1729814400000,2024-10-25T00:00:00,BTCUSDT,8,0.0001
747,1729785600000,2024-10-24T16:00:00,BTCUSDT,8,0.0001
748,1729756800000,2024-10-24T08:00:00,BTCUSDT,8,0.0001
749,1729728000000,2024-10-24T00:00:00,BTCUSDT,8,0.0001
750,1729699200000,2024-10-23T16:00:00,BTCUSDT,8,0.0001
751,1729670400000,2024-10-23T08:00:00,BTCUSDT,8,0.0001
752,1729641600000,2024-10-23T00:00:00,BTCUSDT,8,0.0001
753,1729612800000,2024-10-22T16:00:00,BTCUSDT,8,0.0001
754,1729584000000,2024-10-22T08:00:00,BTCUSDT,8,0.0001
755,1729555200000,2024-10-22T00:00:00,BTCUSDT,8,0.0001
756,1729526400000,2024-10-21T16:00:00,BTCUSDT,8,0.0001
757,1729497600000,2024-10-21T08:00:00,BTCUSDT,8,0.0001
758,1729468800000,2024-10-21T00:00:00,BTCUSDT,8,0.0001
759,1729440000000,2024-10-20T16:00:00,BTCUSDT,8,0.0001
760,1729411200000,2024-10-20T08:00:00,BTCUSDT,8,0.0001
761,1729382400000,2024-10-20T00:00:00,BTCUSDT,8,0.0001
762,1729353600000,2024-10-19T16:00:00,BTCUSDT,8,0.0001
763,1729324800000,2024-10-19T08:00:00,BTCUSDT,8,0.0001
764,1729296000000,2024-10-19T00:00:00,BTCUSDT,8,0.0001
765,1729267200000,2024-10-18T16:00:00,BTCUSDT,8,0.0001
766,1729238400001,2024-10-18T08:00:00,BTCUSDT,8,0.0001
767,1729209600010,2024-10-18T00:00:00,BTCUSDT,8,0.0001
768,1729180800001,2024-10-17T16:00:00,BTCUSDT,8,0.0001
769,1729152000000,2024-10-17T08:00:00,BTCUSDT,8,0.0001
770,1729123200000,2024-10-17T00:00:00,BTCUSDT,8,0.0001
771,1729094400000,2024-10-16T16:00:00,BTCUSDT,8,0.0001
772,1729065600001,2024-10-16T08:00:00,BTCUSDT,8,8.5e-05
773,1729036800000,2024-10-16T00:00:00,BTCUSDT,8,8.325e-05
774,1729008000000,2024-10-15T16:00:00,BTCUSDT,8,0.0001
775,1728979200000,2024-10-15T08:00:00,BTCUSDT,8,0.0001
776,1728950400000,2024-10-15T00:00:00,BTCUSDT,8,0.0001
777,1728921600000,2024-10-14T16:00:00,BTCUSDT,8,0.0001
778,1728892800000,2024-10-14T08:00:00,BTCUSDT,8,0.0001
779,1728864000000,2024-10-14T00:00:00,BTCUSDT,8,5.429e-05
780,1728835200000,2024-10-13T16:00:00,BTCUSDT,8,3.938e-05
781,1728806400000,2024-10-13T08:00:00,BTCUSDT,8,1.638e-05
782,1728777600000,2024-10-13T00:00:00,BTCUSDT,8,6.93e-06
783,1728748800000,2024-10-12T16:00:00,BTCUSDT,8,-1.489e-05
784,1728720000001,2024-10-12T08:00:00,BTCUSDT,8,7.664e-05
785,1728691200000,2024-10-12T00:00:00,BTCUSDT,8,4.558e-05
786,1728662400001,2024-10-11T16:00:00,BTCUSDT,8,1.2e-06
787,1728633600000,2024-10-11T08:00:00,BTCUSDT,8,-1.874e-05
788,1728604800000,2024-10-11T00:00:00,BTCUSDT,8,2.231e-05
789,1728576000000,2024-10-10T16:00:00,BTCUSDT,8,0.0001
790,1728547200000,2024-10-10T08:00:00,BTCUSDT,8,1.532e-05
791,1728518400000,2024-10-10T00:00:00,BTCUSDT,8,2.09e-05
792,1728489600000,2024-10-09T16:00:00,BTCUSDT,8,7.939e-05
793,1728460800000,2024-10-09T08:00:00,BTCUSDT,8,5.138e-05
794,1728432000000,2024-10-09T00:00:00,BTCUSDT,8,0.0001
795,1728403200000,2024-10-08T16:00:00,BTCUSDT,8,8.1e-05
796,1728374400000,2024-10-08T08:00:00,BTCUSDT,8,7.094e-05
797,1728345600000,2024-10-08T00:00:00,BTCUSDT,8,-1.678e-05
798,1728316800001,2024-10-07T16:00:00,BTCUSDT,8,2.177e-05
799,1728288000000,2024-10-07T08:00:00,BTCUSDT,8,-9.52e-06
800,1728259200000,2024-10-07T00:00:00,BTCUSDT,8,4.573e-05
801,1728230400000,2024-10-06T16:00:00,BTCUSDT,8,4.18e-05
802,1728201600001,2024-10-06T08:00:00,BTCUSDT,8,3.288e-05
803,1728172800000,2024-10-06T00:00:00,BTCUSDT,8,5.72e-06
804,1728144000000,2024-10-05T16:00:00,BTCUSDT,8,8.61e-06
805,1728115200000,2024-10-05T08:00:00,BTCUSDT,8,1.088e-05
806,1728086400000,2024-10-05T00:00:00,BTCUSDT,8,-1.596e-05
807,1728057600001,2024-10-04T16:00:00,BTCUSDT,8,2.43e-06
808,1728028800000,2024-10-04T08:00:00,BTCUSDT,8,2.119e-05
809,1728000000000,2024-10-04T00:00:00,BTCUSDT,8,7.097e-05
810,1727971200000,2024-10-03T16:00:00,BTCUSDT,8,4.99e-05
811,1727942400000,2024-10-03T08:00:00,BTCUSDT,8,3.746e-05
812,1727913600000,2024-10-03T00:00:00,BTCUSDT,8,4.381e-05
813,1727884800000,2024-10-02T16:00:00,BTCUSDT,8,8.191e-05
814,1727856000000,2024-10-02T08:00:00,BTCUSDT,8,8.409e-05
815,1727827200000,2024-10-02T00:00:00,BTCUSDT,8,6.632e-05
816,1727798400001,2024-10-01T16:00:00,BTCUSDT,8,0.0001
817,1727769600000,2024-10-01T08:00:00,BTCUSDT,8,0.0001
818,1727740800000,2024-10-01T00:00:00,BTCUSDT,8,0.0001
819,1727712000000,2024-09-30T16:00:00,BTCUSDT,8,0.0001
820,1727683200001,2024-09-30T08:00:00,BTCUSDT,8,7.939e-05
821,1727654400000,2024-09-30T00:00:00,BTCUSDT,8,3.077e-05
822,1727625600000,2024-09-29T16:00:00,BTCUSDT,8,7.253e-05
823,1727596800000,2024-09-29T08:00:00,BTCUSDT,8,3.128e-05
824,1727568000001,2024-09-29T00:00:00,BTCUSDT,8,7.25e-06
825,1727539200000,2024-09-28T16:00:00,BTCUSDT,8,1.414e-05
826,1727510400001,2024-09-28T08:00:00,BTCUSDT,8,8.3e-05
827,1727481600000,2024-09-28T00:00:00,BTCUSDT,8,5.455e-05
828,1727452800000,2024-09-27T16:00:00,BTCUSDT,8,2.275e-05
829,1727424000000,2024-09-27T08:00:00,BTCUSDT,8,6.722e-05
830,1727395200000,2024-09-27T00:00:00,BTCUSDT,8,0.0001
831,1727366400000,2024-09-26T16:00:00,BTCUSDT,8,0.0001
832,1727337600000,2024-09-26T08:00:00,BTCUSDT,8,6.246e-05
833,1727308800005,2024-09-26T00:00:00,BTCUSDT,8,1.65e-05
834,1727280000000,2024-09-25T16:00:00,BTCUSDT,8,1.336e-05
835,1727251200003,2024-09-25T08:00:00,BTCUSDT,8,1.141e-05
836,1727222400000,2024-09-25T00:00:00,BTCUSDT,8,1.223e-05
837,1727193600001,2024-09-24T16:00:00,BTCUSDT,8,-1.82e-06
838,1727164800000,2024-09-24T08:00:00,BTCUSDT,8,2.895e-05
839,1727136000000,2024-09-24T00:00:00,BTCUSDT,8,2.324e-05
840,1727107200000,2024-09-23T16:00:00,BTCUSDT,8,5.304e-05
841,1727078400000,2024-09-23T08:00:00,BTCUSDT,8,1.364e-05
842,1727049600000,2024-09-23T00:00:00,BTCUSDT,8,6.546e-05
843,1727020800000,2024-09-22T16:00:00,BTCUSDT,8,5.537e-05
844,1726992000000,2024-09-22T08:00:00,BTCUSDT,8,9.254e-05
845,1726963200000,2024-09-22T00:00:00,BTCUSDT,8,6.285e-05
846,1726934400000,2024-09-21T16:00:00,BTCUSDT,8,8.234e-05
847,1726905600000,2024-09-21T08:00:00,BTCUSDT,8,0.0001
848,1726876800001,2024-09-21T00:00:00,BTCUSDT,8,4.638e-05
849,1726848000000,2024-09-20T16:00:00,BTCUSDT,8,5.543e-05
850,1726819200001,2024-09-20T08:00:00,BTCUSDT,8,-5.03e-06
851,1726790400000,2024-09-20T00:00:00,BTCUSDT,8,8.065e-05
852,1726761600001,2024-09-19T16:00:00,BTCUSDT,8,4.072e-05
853,1726732800000,2024-09-19T08:00:00,BTCUSDT,8,2.949e-05
854,1726704000000,2024-09-19T00:00:00,BTCUSDT,8,3.512e-05
855,1726675200004,2024-09-18T16:00:00,BTCUSDT,8,4.648e-05
856,1726646400000,2024-09-18T08:00:00,BTCUSDT,8,1.678e-05
857,1726617600000,2024-09-18T00:00:00,BTCUSDT,8,1.344e-05
858,1726588800000,2024-09-17T16:00:00,BTCUSDT,8,5.327e-05
859,1726560000000,2024-09-17T08:00:00,BTCUSDT,8,1.911e-05
860,1726531200001,2024-09-17T00:00:00,BTCUSDT,8,8.529e-05
861,1726502400000,2024-09-16T16:00:00,BTCUSDT,8,6.762e-05
862,1726473600001,2024-09-16T08:00:00,BTCUSDT,8,3.564e-05
863,1726444800000,2024-09-16T00:00:00,BTCUSDT,8,2.402e-05
864,1726416000000,2024-09-15T16:00:00,BTCUSDT,8,4.02e-06
865,1726387200000,2024-09-15T08:00:00,BTCUSDT,8,1e-08
866,1726358400000,2024-09-15T00:00:00,BTCUSDT,8,-4.91e-06
867,1726329600001,2024-09-14T16:00:00,BTCUSDT,8,2.326e-05
868,1726300800000,2024-09-14T08:00:00,BTCUSDT,8,8.59e-06
869,1726272000000,2024-09-14T00:00:00,BTCUSDT,8,-8.699e-05
870,1726243200001,2024-09-13T16:00:00,BTCUSDT,8,-2.443e-05
871,1726214400001,2024-09-13T08:00:00,BTCUSDT,8,-8.69e-06
872,1726185600000,2024-09-13T00:00:00,BTCUSDT,8,-6.9e-07
873,1726156800000,2024-09-12T16:00:00,BTCUSDT,8,-2.95e-05
874,1726128000000,2024-09-12T08:00:00,BTCUSDT,8,-5.46e-06
875,1726099200000,2024-09-12T00:00:00,BTCUSDT,8,-1.951e-05
876,1726070400000,2024-09-11T16:00:00,BTCUSDT,8,-5.212e-05
877,1726041600000,2024-09-11T08:00:00,BTCUSDT,8,-2.247e-05
878,1726012800000,2024-09-11T00:00:00,BTCUSDT,8,-8.953e-05
879,1725984000000,2024-09-10T16:00:00,BTCUSDT,8,-1.126e-05
880,1725955200000,2024-09-10T08:00:00,BTCUSDT,8,-2.93e-05
881,1725926400000,2024-09-10T00:00:00,BTCUSDT,8,-6.028e-05
882,1725897600001,2024-09-09T16:00:00,BTCUSDT,8,-3.875e-05
883,1725868800000,2024-09-09T08:00:00,BTCUSDT,8,-7.108e-05
884,1725840000000,2024-09-09T00:00:00,BTCUSDT,8,-7.585e-05
885,1725811200000,2024-09-08T16:00:00,BTCUSDT,8,-5.245e-05
886,1725782400000,2024-09-08T08:00:00,BTCUSDT,8,-5.999e-05
887,1725753600000,2024-09-08T00:00:00,BTCUSDT,8,3.745e-05
888,1725724800000,2024-09-07T16:00:00,BTCUSDT,8,-7.236e-05
889,1725696000000,2024-09-07T08:00:00,BTCUSDT,8,-7.634e-05
890,1725667200000,2024-09-07T00:00:00,BTCUSDT,8,-5.57e-06
891,1725638400000,2024-09-06T16:00:00,BTCUSDT,8,1.428e-05
892,1725609600001,2024-09-06T08:00:00,BTCUSDT,8,-1e-08
893,1725580800000,2024-09-06T00:00:00,BTCUSDT,8,2.28e-05
894,1725552000005,2024-09-05T16:00:00,BTCUSDT,8,2.49e-05
895,1725523200000,2024-09-05T08:00:00,BTCUSDT,8,2.025e-05
896,1725494400000,2024-09-05T00:00:00,BTCUSDT,8,9.016e-05
897,1725465600000,2024-09-04T16:00:00,BTCUSDT,8,-1.47e-05
898,1725436800000,2024-09-04T08:00:00,BTCUSDT,8,1.05e-05
899,1725408000000,2024-09-04T00:00:00,BTCUSDT,8,2.209e-05
900,1725379200000,2024-09-03T16:00:00,BTCUSDT,8,4.598e-05
901,1725350400001,2024-09-03T08:00:00,BTCUSDT,8,5.123e-05
902,1725321600000,2024-09-03T00:00:00,BTCUSDT,8,6.245e-05
903,1725292800000,2024-09-02T16:00:00,BTCUSDT,8,-3.63e-06
904,1725264000001,2024-09-02T08:00:00,BTCUSDT,8,2.48e-06
905,1725235200001,2024-09-02T00:00:00,BTCUSDT,8,-3.386e-05
906,1725206400000,2024-09-01T16:00:00,BTCUSDT,8,-3.82e-06
907,1725177600001,2024-09-01T08:00:00,BTCUSDT,8,-3.432e-05
908,1725148800000,2024-09-01T00:00:00,BTCUSDT,8,4.113e-05
909,1725120000000,2024-08-31T16:00:00,BTCUSDT,8,3.8e-05
910,1725091200000,2024-08-31T08:00:00,BTCUSDT,8,3.578e-05
911,1725062400000,2024-08-31T00:00:00,BTCUSDT,8,-1.749e-05
912,1725033600000,2024-08-30T16:00:00,BTCUSDT,8,2.927e-05
913,1725004800000,2024-08-30T08:00:00,BTCUSDT,8,3.578e-05
914,1724976000000,2024-08-30T00:00:00,BTCUSDT,8,9.36e-06
915,1724947200000,2024-08-29T16:00:00,BTCUSDT,8,5.59e-06
916,1724918400001,2024-08-29T08:00:00,BTCUSDT,8,-1.644e-05
917,1724889600000,2024-08-29T00:00:00,BTCUSDT,8,-9.76e-06
918,1724860800001,2024-08-28T16:00:00,BTCUSDT,8,1.143e-05
919,1724832000000,2024-08-28T08:00:00,BTCUSDT,8,2.433e-05
920,1724803200000,2024-08-28T00:00:00,BTCUSDT,8,-6.803e-05
921,1724774400000,2024-08-27T16:00:00,BTCUSDT,8,7.753e-05
922,1724745600000,2024-08-27T08:00:00,BTCUSDT,8,1.751e-05
923,1724716800001,2024-08-27T00:00:00,BTCUSDT,8,2.795e-05
924,1724688000000,2024-08-26T16:00:00,BTCUSDT,8,3.789e-05
925,1724659200001,2024-08-26T08:00:00,BTCUSDT,8,3.448e-05
926,1724630400000,2024-08-26T00:00:00,BTCUSDT,8,2.439e-05
927,1724601600000,2024-08-25T16:00:00,BTCUSDT,8,3.108e-05
928,1724572800000,2024-08-25T08:00:00,BTCUSDT,8,-1.531e-05
929,1724544000000,2024-08-25T00:00:00,BTCUSDT,8,-4.806e-05
930,1724515200000,2024-08-24T16:00:00,BTCUSDT,8,6.395e-05
931,1724486400005,2024-08-24T08:00:00,BTCUSDT,8,-7.23e-06
932,1724457600000,2024-08-24T00:00:00,BTCUSDT,8,-7.72e-06
933,1724428800000,2024-08-23T16:00:00,BTCUSDT,8,-4.317e-05
934,1724400000000,2024-08-23T08:00:00,BTCUSDT,8,2.391e-05
935,1724371200000,2024-08-23T00:00:00,BTCUSDT,8,-3.329e-05
936,1724342400008,2024-08-22T16:00:00,BTCUSDT,8,-7.261e-05
937,1724313600000,2024-08-22T08:00:00,BTCUSDT,8,1.338e-05
938,1724284800000,2024-08-22T00:00:00,BTCUSDT,8,-2.229e-05
939,1724256000001,2024-08-21T16:00:00,BTCUSDT,8,3.96e-06
940,1724227200000,2024-08-21T08:00:00,BTCUSDT,8,-5.91e-06
941,1724198400001,2024-08-21T00:00:00,BTCUSDT,8,-6.756e-05
942,1724169600001,2024-08-20T16:00:00,BTCUSDT,8,1.419e-05
943,1724140800000,2024-08-20T08:00:00,BTCUSDT,8,1.349e-05
944,1724112000000,2024-08-20T00:00:00,BTCUSDT,8,-2.656e-05
945,1724083200002,2024-08-19T16:00:00,BTCUSDT,8,-1.957e-05
946,1724054400000,2024-08-19T08:00:00,BTCUSDT,8,-6.75e-05
947,1724025600000,2024-08-19T00:00:00,BTCUSDT,8,-3.616e-05
948,1723996800000,2024-08-18T16:00:00,BTCUSDT,8,-3.149e-05
949,1723968000000,2024-08-18T08:00:00,BTCUSDT,8,-1.323e-05
950,1723939200000,2024-08-18T00:00:00,BTCUSDT,8,3.966e-05
951,1723910400000,2024-08-17T16:00:00,BTCUSDT,8,-1.52e-06
952,1723881600000,2024-08-17T08:00:00,BTCUSDT,8,4.177e-05
953,1723852800000,2024-08-17T00:00:00,BTCUSDT,8,1.912e-05
954,1723824000000,2024-08-16T16:00:00,BTCUSDT,8,-5.57e-06
955,1723795200000,2024-08-16T08:00:00,BTCUSDT,8,-7.387e-05
956,1723766400000,2024-08-16T00:00:00,BTCUSDT,8,-0.00011235
957,1723737600000,2024-08-15T16:00:00,BTCUSDT,8,-6.181e-05
958,1723708800000,2024-08-15T08:00:00,BTCUSDT,8,6.339e-05
959,1723680000000,2024-08-15T00:00:00,BTCUSDT,8,-8.488e-05
960,1723651200000,2024-08-14T16:00:00,BTCUSDT,8,-7.811e-05
961,1723622400000,2024-08-14T08:00:00,BTCUSDT,8,-1.33e-05
962,1723593600000,2024-08-14T00:00:00,BTCUSDT,8,1.152e-05
963,1723564800000,2024-08-13T16:00:00,BTCUSDT,8,-3.902e-05
964,1723536000000,2024-08-13T08:00:00,BTCUSDT,8,5.21e-06
965,1723507200000,2024-08-13T00:00:00,BTCUSDT,8,6.14e-05
966,1723478400000,2024-08-12T16:00:00,BTCUSDT,8,-2.238e-05
967,1723449600000,2024-08-12T08:00:00,BTCUSDT,8,8.783e-05
968,1723420800000,2024-08-12T00:00:00,BTCUSDT,8,1.113e-05
969,1723392000001,2024-08-11T16:00:00,BTCUSDT,8,1.185e-05
970,1723363200000,2024-08-11T08:00:00,BTCUSDT,8,-1.839e-05
971,1723334400000,2024-08-11T00:00:00,BTCUSDT,8,4.049e-05
972,1723305600000,2024-08-10T16:00:00,BTCUSDT,8,-1.949e-05
973,1723276800000,2024-08-10T08:00:00,BTCUSDT,8,-1.379e-05
974,1723248000000,2024-08-10T00:00:00,BTCUSDT,8,-3.942e-05
975,1723219200000,2024-08-09T16:00:00,BTCUSDT,8,4.846e-05
976,1723190400000,2024-08-09T08:00:00,BTCUSDT,8,2.184e-05
977,1723161600000,2024-08-09T00:00:00,BTCUSDT,8,4.994e-05
978,1723132800000,2024-08-08T16:00:00,BTCUSDT,8,1.147e-05
979,1723104000000,2024-08-08T08:00:00,BTCUSDT,8,3.086e-05
980,1723075200001,2024-08-08T00:00:00,BTCUSDT,8,2.637e-05
981,1723046400000,2024-08-07T16:00:00,BTCUSDT,8,3.241e-05
982,1723017600001,2024-08-07T08:00:00,BTCUSDT,8,-6.859e-05
983,1722988800000,2024-08-07T00:00:00,BTCUSDT,8,-7.3e-06
984,1722960000000,2024-08-06T16:00:00,BTCUSDT,8,4.485e-05
985,1722931200000,2024-08-06T08:00:00,BTCUSDT,8,-2.845e-05
986,1722902400000,2024-08-06T00:00:00,BTCUSDT,8,3.566e-05
987,1722873600000,2024-08-05T16:00:00,BTCUSDT,8,5.967e-05
988,1722844800000,2024-08-05T08:00:00,BTCUSDT,8,4.429e-05
989,1722816000000,2024-08-05T00:00:00,BTCUSDT,8,0.0001
990,1722787200000,2024-08-04T16:00:00,BTCUSDT,8,0.0001
991,1722758400000,2024-08-04T08:00:00,BTCUSDT,8,5.343e-05
992,1722729600000,2024-08-04T00:00:00,BTCUSDT,8,0.0001
993,1722700800001,2024-08-03T16:00:00,BTCUSDT,8,4.247e-05
994,1722672000000,2024-08-03T08:00:00,BTCUSDT,8,9.788e-05
995,1722643200000,2024-08-03T00:00:00,BTCUSDT,8,0.0001
996,1722614400000,2024-08-02T16:00:00,BTCUSDT,8,0.0001
997,1722585600001,2024-08-02T08:00:00,BTCUSDT,8,0.0001
998,1722556800000,2024-08-02T00:00:00,BTCUSDT,8,0.0001
999,1722528000000,2024-08-01T16:00:00,BTCUSDT,8,0.0001
1000,1722499200000,2024-08-01T08:00:00,BTCUSDT,8,0.0001
1001,1722470400000,2024-08-01T00:00:00,BTCUSDT,8,8.208e-05
1002,1722441600000,2024-07-31T16:00:00,BTCUSDT,8,3.826e-05
1003,1722412800000,2024-07-31T08:00:00,BTCUSDT,8,7.178e-05
1004,1722384000000,2024-07-31T00:00:00,BTCUSDT,8,3.063e-05
1005,1722355200000,2024-07-30T16:00:00,BTCUSDT,8,7.691e-05
1006,1722326400001,2024-07-30T08:00:00,BTCUSDT,8,3.562e-05
1007,1722297600000,2024-07-30T00:00:00,BTCUSDT,8,3.396e-05
1008,1722268800001,2024-07-29T16:00:00,BTCUSDT,8,0.0001
1009,1722240000000,2024-07-29T08:00:00,BTCUSDT,8,5.623e-05
1010,1722211200001,2024-07-29T00:00:00,BTCUSDT,8,8.361e-05
1011,1722182400001,2024-07-28T16:00:00,BTCUSDT,8,2.804e-05
1012,1722153600000,2024-07-28T08:00:00,BTCUSDT,8,9.177e-05
1013,1722124800000,2024-07-28T00:00:00,BTCUSDT,8,8.18e-05
1014,1722096000000,2024-07-27T16:00:00,BTCUSDT,8,9.109e-05
1015,1722067200000,2024-07-27T08:00:00,BTCUSDT,8,8.022e-05
1016,1722038400000,2024-07-27T00:00:00,BTCUSDT,8,6.547e-05
1017,1722009600000,2024-07-26T16:00:00,BTCUSDT,8,3.34e-05
1018,1721980800000,2024-07-26T08:00:00,BTCUSDT,8,0.0001
1019,1721952000000,2024-07-26T00:00:00,BTCUSDT,8,0.0001
1020,1721923200000,2024-07-25T16:00:00,BTCUSDT,8,0.0001
1021,1721894400000,2024-07-25T08:00:00,BTCUSDT,8,0.0001
1022,1721865600000,2024-07-25T00:00:00,BTCUSDT,8,0.0001
1023,1721836800000,2024-07-24T16:00:00,BTCUSDT,8,0.0001
1024,1721808000000,2024-07-24T08:00:00,BTCUSDT,8,0.0001
1025,1721779200000,2024-07-24T00:00:00,BTCUSDT,8,0.0001
1026,1721750400000,2024-07-23T16:00:00,BTCUSDT,8,4.642e-05
1027,1721721600000,2024-07-23T08:00:00,BTCUSDT,8,4.31e-05
1028,1721692800000,2024-07-23T00:00:00,BTCUSDT,8,4.709e-05
1029,1721664000000,2024-07-22T16:00:00,BTCUSDT,8,2.769e-05
1030,1721635200000,2024-07-22T08:00:00,BTCUSDT,8,5.953e-05
1031,1721606400000,2024-07-22T00:00:00,BTCUSDT,8,9.136e-05
1032,1721577600000,2024-07-21T16:00:00,BTCUSDT,8,6.46e-06
1033,1721548800000,2024-07-21T08:00:00,BTCUSDT,8,2.194e-05
1034,1721520000000,2024-07-21T00:00:00,BTCUSDT,8,-5.313e-05
1035,1721491200000,2024-07-20T16:00:00,BTCUSDT,8,1.622e-05
1036,1721462400000,2024-07-20T08:00:00,BTCUSDT,8,1.944e-05
1037,1721433600001,2024-07-20T00:00:00,BTCUSDT,8,-3.077e-05
1038,1721404800000,2024-07-19T16:00:00,BTCUSDT,8,4.606e-05
1039,1721376000000,2024-07-19T08:00:00,BTCUSDT,8,4.855e-05
1040,1721347200000,2024-07-19T00:00:00,BTCUSDT,8,4.029e-05
1041,1721318400000,2024-07-18T16:00:00,BTCUSDT,8,3.127e-05
1042,1721289600000,2024-07-18T08:00:00,BTCUSDT,8,1.546e-05
1043,1721260800000,2024-07-18T00:00:00,BTCUSDT,8,6.89e-06
1044,1721232000000,2024-07-17T16:00:00,BTCUSDT,8,2.143e-05
1045,1721203200001,2024-07-17T08:00:00,BTCUSDT,8,1.775e-05
1046,1721174400000,2024-07-17T00:00:00,BTCUSDT,8,-3.419e-05
1047,1721145600000,2024-07-16T16:00:00,BTCUSDT,8,2.717e-05
1048,1721116800000,2024-07-16T08:00:00,BTCUSDT,8,8.814e-05
1049,1721088000000,2024-07-16T00:00:00,BTCUSDT,8,-5.062e-05
1050,1721059200000,2024-07-15T16:00:00,BTCUSDT,8,-5.14e-06
1051,1721030400000,2024-07-15T08:00:00,BTCUSDT,8,3.202e-05
1052,1721001600000,2024-07-15T00:00:00,BTCUSDT,8,4.59e-05
1053,1720972800000,2024-07-14T16:00:00,BTCUSDT,8,8.342e-05
1054,1720944000000,2024-07-14T08:00:00,BTCUSDT,8,3.71e-05
1055,1720915200000,2024-07-14T00:00:00,BTCUSDT,8,8.737e-05
1056,1720886400000,2024-07-13T16:00:00,BTCUSDT,8,0.0001
1057,1720857600000,2024-07-13T08:00:00,BTCUSDT,8,6.865e-05
1058,1720828800000,2024-07-13T00:00:00,BTCUSDT,8,8.319e-05
1059,1720800000000,2024-07-12T16:00:00,BTCUSDT,8,4.037e-05
1060,1720771200000,2024-07-12T08:00:00,BTCUSDT,8,3.026e-05
1061,1720742400000,2024-07-12T00:00:00,BTCUSDT,8,6.378e-05
1062,1720713600004,2024-07-11T16:00:00,BTCUSDT,8,0.0001
1063,1720684800002,2024-07-11T08:00:00,BTCUSDT,8,0.0001
1064,1720656000002,2024-07-11T00:00:00,BTCUSDT,8,0.0001
1065,1720627200000,2024-07-10T16:00:00,BTCUSDT,8,5.485e-05
1066,1720598400000,2024-07-10T08:00:00,BTCUSDT,8,9.225e-05
1067,1720569600000,2024-07-10T00:00:00,BTCUSDT,8,0.0001
1068,1720540800000,2024-07-09T16:00:00,BTCUSDT,8,0.0001
1069,1720512000001,2024-07-09T08:00:00,BTCUSDT,8,8.61e-06
1070,1720483200000,2024-07-09T00:00:00,BTCUSDT,8,0.0001
1071,1720454400000,2024-07-08T16:00:00,BTCUSDT,8,0.0001
1072,1720425600000,2024-07-08T08:00:00,BTCUSDT,8,8.222e-05
1073,1720396800000,2024-07-08T00:00:00,BTCUSDT,8,7.905e-05
1074,1720368000000,2024-07-07T16:00:00,BTCUSDT,8,0.0001
1075,1720339200000,2024-07-07T08:00:00,BTCUSDT,8,0.0001
1076,1720310400001,2024-07-07T00:00:00,BTCUSDT,8,8.164e-05
1077,1720281600000,2024-07-06T16:00:00,BTCUSDT,8,3.25e-05
1078,1720252800000,2024-07-06T08:00:00,BTCUSDT,8,7.512e-05
1079,1720224000000,2024-07-06T00:00:00,BTCUSDT,8,5.729e-05
1080,1720195200000,2024-07-05T16:00:00,BTCUSDT,8,1.762e-05
1081,1720166400000,2024-07-05T08:00:00,BTCUSDT,8,0.0001
1082,1720137600000,2024-07-05T00:00:00,BTCUSDT,8,0.0001
1083,1720108800000,2024-07-04T16:00:00,BTCUSDT,8,0.0001
1084,1720080000000,2024-07-04T08:00:00,BTCUSDT,8,0.0001
1085,1720051200000,2024-07-04T00:00:00,BTCUSDT,8,0.0001
1086,1720022400000,2024-07-03T16:00:00,BTCUSDT,8,0.0001
1087,1719993600001,2024-07-03T08:00:00,BTCUSDT,8,0.0001
1088,1719964800000,2024-07-03T00:00:00,BTCUSDT,8,0.0001
1089,1719936000000,2024-07-02T16:00:00,BTCUSDT,8,0.0001
1090,1719907200000,2024-07-02T08:00:00,BTCUSDT,8,0.0001
1091,1719878400000,2024-07-02T00:00:00,BTCUSDT,8,0.0001
1092,1719849600001,2024-07-01T16:00:00,BTCUSDT,8,0.0001
1093,1719820800000,2024-07-01T08:00:00,BTCUSDT,8,0.0001
1094,1719792000000,2024-07-01T00:00:00,BTCUSDT,8,0.0001
1095,1719763200000,2024-06-30T16:00:00,BTCUSDT,8,0.0001
1096,1719734400000,2024-06-30T08:00:00,BTCUSDT,8,0.0001
1097,1719705600000,2024-06-30T00:00:00,BTCUSDT,8,0.0001
1098,1719676800000,2024-06-29T16:00:00,BTCUSDT,8,0.0001
1099,1719648000000,2024-06-29T08:00:00,BTCUSDT,8,0.0001
1100,1719619200001,2024-06-29T00:00:00,BTCUSDT,8,0.0001
1101,1719590400000,2024-06-28T16:00:00,BTCUSDT,8,0.0001
1102,1719561600000,2024-06-28T08:00:00,BTCUSDT,8,0.0001
1103,1719532800000,2024-06-28T00:00:00,BTCUSDT,8,0.0001
1104,1719504000000,2024-06-27T16:00:00,BTCUSDT,8,0.0001
1105,1719475200001,2024-06-27T08:00:00,BTCUSDT,8,0.0001
1106,1719446400000,2024-06-27T00:00:00,BTCUSDT,8,0.0001
