timestamp,datetime,sum_open_interest,sum_open_interest_value,long_short_ratio,top_long_short_account_ratio,top_long_short_position_ratio,taker_long_short_vol_ratio
1783066500000,2026-07-03 08:15:00,107799.20100000,6654120938.76250500,1.7480,1.8927,1.1693,0.7807
1783066800000,2026-07-03 08:20:00,107796.54800000,6653653731.72349500,1.7457,1.8910,1.1691,0.5360
1783067100000,2026-07-03 08:25:00,107800.34400000,6652822769.71920000,1.7412,1.8877,1.1689,1.7721
1783067400000,2026-07-03 08:30:00,107812.20700000,6658557372.86490000,1.7412,1.8877,1.1690,0.9884
1783067700000,2026-07-03 08:35:00,107797.86500000,6654998213.85350000,1.7412,1.8877,1.1696,1.4317
1783068000000,2026-07-03 08:40:00,107799.87800000,6654361749.16829300,1.7412,1.8885,1.1697,1.8135
1783068300000,2026-07-03 08:45:00,107746.61500000,6663949575.60106800,1.7457,1.8927,1.1694,0.8124
1783068600000,2026-07-03 08:50:00,107743.51000000,6649451331.62026600,1.7495,1.8952,1.1697,0.4617
1783068900000,2026-07-03 08:55:00,107672.16300000,6628908683.52406700,1.7450,1.8935,1.1702,0.6272
1783069200000,2026-07-03 09:00:00,107594.59400000,6622834601.23840000,1.7442,1.8918,1.1677,0.8788
1783069500000,2026-07-03 09:05:00,107605.38900000,6624252310.07340000,1.7457,1.8944,1.1679,1.7012
1783069800000,2026-07-03 09:10:00,107669.72800000,6632819978.02133100,1.7495,1.8986,1.1696,2.4466
1783070100000,2026-07-03 09:15:00,107655.08200000,6640251581.82560000,1.7510,1.8986,1.1705,0.6070
1783070400000,2026-07-03 09:20:00,107697.75400000,6637531046.54940000,1.7503,1.8986,1.1709,1.1200
1783070700000,2026-07-03 09:25:00,107692.48300000,6642237069.11714800,1.7518,1.8994,1.1707,1.0501
1783071000000,2026-07-03 09:30:00,107668.28100000,6638923107.91290000,1.7510,1.8994,1.1709,1.3010
1783071300000,2026-07-03 09:35:00,107665.77200000,6631210263.52040000,1.7503,1.8986,1.1715,0.6089
1783071600000,2026-07-03 09:40:00,107611.89400000,6624570136.89607500,1.7488,1.8969,1.1712,2.8656
1783071900000,2026-07-03 09:45:00,107610.38900000,6632464802.79274400,1.7480,1.8960,1.1717,1.9545
1783072200000,2026-07-03 09:50:00,107648.35800000,6644239657.96860000,1.7495,1.8986,1.1728,0.5338
1783072500000,2026-07-03 09:55:00,107651.91300000,6641759174.87464100,1.7503,1.8986,1.1725,0.8710
1783072800000,2026-07-03 10:00:00,107648.92900000,6641338731.33088100,1.7503,1.8986,1.1724,0.9443
1783073100000,2026-07-03 10:05:00,107680.81700000,6644019766.36862600,1.7510,1.9002,1.1729,0.5782
